Trial	Target_pr	Target_side	Name	Key	RT	Message	Trial_Type	Hemianopia
1	 0	 x	 LineStimuli/stimNo157r0c0v6L-1.7.jpg	 r	 15.809	 GoodTrial	 U	 l
2	 0	 x	 LineStimuli/stimNo158r0c0v6R-1.7.jpg	 r	 7.654	 GoodTrial	 U	 l
3	 0	 x	 LineStimuli/stimNo145r0c0v6R-1.7.jpg	 r	 6.351	 GoodTrial	 U	 l
4	 0	 x	 LineStimuli/stimNo92r0c0v6R-1.7.jpg	 r	 6.833	 GoodTrial	 U	 l
5	 1	 right	 LineStimuli/stimNo13r6c19v6R-1.7.jpg	 l	 4.151	 GoodTrial	 U	 l
6	 0	 x	 LineStimuli/stimNo117r0c0v6L-1.7.jpg	 r	 14.116	 GoodTrial	 U	 l
7	 1	 left	 LineStimuli/stimNo7r6c3v6R-1.7.jpg	 l	 6.615	 GoodTrial	 U	 l
8	 0	 x	 LineStimuli/stimNo151r0c0v6R-1.7.jpg	 r	 6.439	 GoodTrial	 U	 l
9	 1	 left	 LineStimuli/stimNo20r14c8v6L-1.7.jpg	 l	 3.385	 GoodTrial	 U	 l
10	 0	 x	 LineStimuli/stimNo90r0c0v6R-1.7.jpg	 r	 4.793	 GoodTrial	 U	 l
11	 0	 x	 LineStimuli/stimNo93r0c0v6R-1.7.jpg	 r	 7.662	 GoodTrial	 U	 l
12	 0	 x	 LineStimuli/stimNo113r0c0v6R-1.7.jpg	 r	 9.005	 GoodTrial	 U	 l
13	 1	 left	 LineStimuli/stimNo5r10c7v6L-1.7.jpg	 l	 2.974	 GoodTrial	 U	 l
14	 1	 right	 LineStimuli/stimNo15r6c15v6L-1.7.jpg	 r	 3.250	 GoodTrial	 U	 l
15	 0	 x	 LineStimuli/stimNo88r0c0v6R-1.7.jpg	 r	 7.735	 GoodTrial	 U	 l
16	 0	 x	 LineStimuli/stimNo111r0c0v6R-1.7.jpg	 l	 4.904	 GoodTrial	 U	 l
17	 0	 x	 LineStimuli/stimNo142r0c0v6L-1.7.jpg	 r	 3.716	 GoodTrial	 U	 l
18	 1	 right	 LineStimuli/stimNo63r3c20v6R-1.7.jpg	 l	 2.191	 GoodTrial	 U	 l
19	 0	 x	 LineStimuli/stimNo100r0c0v6R-1.7.jpg	 r	 6.045	 GoodTrial	 U	 l
20	 1	 left	 LineStimuli/stimNo1r5c4v6R-1.7.jpg	 l	 3.120	 GoodTrial	 U	 l
21	 1	 left	 LineStimuli/stimNo27r8c4v6L-1.7.jpg	 l	 2.409	 GoodTrial	 U	 l
22	 0	 x	 LineStimuli/stimNo149r0c0v6R-1.7.jpg	 r	 3.680	 GoodTrial	 U	 l
23	 1	 right	 LineStimuli/stimNo80r10c20v6R-1.7.jpg	 l	 2.128	 GoodTrial	 U	 l
24	 1	 right	 LineStimuli/stimNo19r1c17v6L-1.7.jpg	 r	 2.626	 GoodTrial	 U	 l
25	 0	 x	 LineStimuli/stimNo138r0c0v6L-1.7.jpg	 r	 5.320	 GoodTrial	 U	 l
26	 1	 left	 LineStimuli/stimNo21r4c2v6R-1.7.jpg	 r	 5.255	 GoodTrial	 U	 l
27	 0	 x	 LineStimuli/stimNo153r0c0v6L-1.7.jpg	 r	 7.298	 GoodTrial	 U	 l
28	 0	 x	 LineStimuli/stimNo103r0c0v6L-1.7.jpg	 r	 5.128	 GoodTrial	 U	 l
29	 1	 left	 LineStimuli/stimNo79r12c5v6L-1.7.jpg	 l	 2.026	 GoodTrial	 U	 l
30	 0	 x	 LineStimuli/stimNo135r0c0v6L-1.7.jpg	 r	 5.687	 GoodTrial	 U	 l
31	 1	 right	 LineStimuli/stimNo30r6c18v6R-1.7.jpg	 l	 1.850	 GoodTrial	 U	 l
32	 0	 x	 LineStimuli/stimNo139r0c0v6L-1.7.jpg	 r	 4.621	 GoodTrial	 U	 l
33	 1	 right	 LineStimuli/stimNo48r15c22v6L-1.7.jpg	 r	 5.644	 GoodTrial	 U	 l
34	 0	 x	 LineStimuli/stimNo87r0c0v6R-1.7.jpg	 x	 3.985	 GoodTrial	 U	 l
35	 1	 left	 LineStimuli/stimNo12r4c9v6L-1.7.jpg	 l	 4.134	 GoodTrial	 U	 l
36	 1	 right	 LineStimuli/stimNo69r3c21v6R-1.7.jpg	 l	 1.933	 GoodTrial	 U	 l
37	 0	 x	 LineStimuli/stimNo127r0c0v6R-1.7.jpg	 r	 4.810	 GoodTrial	 U	 l
38	 0	 x	 LineStimuli/stimNo144r0c0v6R-1.7.jpg	 r	 5.427	 GoodTrial	 U	 l
39	 0	 x	 LineStimuli/stimNo98r0c0v6R-1.7.jpg	 r	 7.485	 GoodTrial	 U	 l
40	 1	 left	 LineStimuli/stimNo71r9c7v6R-1.7.jpg	 r	 6.116	 GoodTrial	 U	 l
41	 1	 left	 LineStimuli/stimNo44r15c4v6L-1.7.jpg	 l	 2.538	 GoodTrial	 U	 l
42	 1	 right	 LineStimuli/stimNo55r15c22v6R-1.7.jpg	 l	 2.521	 GoodTrial	 U	 l
43	 0	 x	 LineStimuli/stimNo96r0c0v6L-1.7.jpg	 r	 4.551	 GoodTrial	 U	 l
44	 1	 left	 LineStimuli/stimNo59r9c8v6R-1.7.jpg	 r	 4.910	 GoodTrial	 U	 l
45	 1	 left	 LineStimuli/stimNo3r8c6v6R-1.7.jpg	 r	 5.345	 GoodTrial	 U	 l
46	 1	 right	 LineStimuli/stimNo54r12c21v6L-1.7.jpg	 r	 5.909	 GoodTrial	 U	 l
47	 0	 x	 LineStimuli/stimNo122r0c0v6L-1.7.jpg	 r	 9.287	 GoodTrial	 U	 l
48	 0	 x	 LineStimuli/stimNo125r0c0v6L-1.7.jpg	 x	 3.002	 GoodTrial	 U	 l
49	 1	 left	 LineStimuli/stimNo65r16c7v6L-1.7.jpg	 l	 3.015	 GoodTrial	 U	 l
50	 0	 x	 LineStimuli/stimNo160r0c0v6L-1.7.jpg	 r	 7.069	 GoodTrial	 U	 l
51	 0	 x	 LineStimuli/stimNo156r0c0v6R-1.7.jpg	 l	 6.386	 GoodTrial	 U	 l
52	 0	 x	 LineStimuli/stimNo126r0c0v6R-1.7.jpg	 r	 4.827	 GoodTrial	 U	 l
53	 0	 x	 LineStimuli/stimNo112r0c0v6R-1.7.jpg	 r	 4.598	 GoodTrial	 U	 l
