Trial	Target_pr	Target_side	Name	Key	RT	Message	Trial_Type	Hemianopia
1	 0	 x	 LineStimuli/stimNo115r0c0v6R-1.7.jpg	 r	 4.067	 GoodTrial	 U	 l
2	 0	 x	 LineStimuli/stimNo113r0c0v6R-1.7.jpg	 r	 4.475	 GoodTrial	 U	 l
3	 1	 left	 LineStimuli/stimNo2r12c8v6L-1.7.jpg	 l	 1.669	 GoodTrial	 U	 l
4	 0	 x	 LineStimuli/stimNo100r0c0v6R-1.7.jpg	 r	 3.455	 GoodTrial	 U	 l
5	 1	 left	 LineStimuli/stimNo62r16c9v6L-1.7.jpg	 l	 1.700	 GoodTrial	 U	 l
6	 0	 x	 LineStimuli/stimNo156r0c0v6R-1.7.jpg	 r	 3.939	 GoodTrial	 U	 l
7	 1	 right	 LineStimuli/stimNo14r10c17v6R-1.7.jpg	 l	 1.566	 GoodTrial	 U	 l
8	 1	 right	 LineStimuli/stimNo53r6c14v6L-1.7.jpg	 l	 1.780	 GoodTrial	 U	 l
9	 1	 left	 LineStimuli/stimNo36r1c4v6L-1.7.jpg	 l	 1.744	 GoodTrial	 U	 l
10	 0	 x	 LineStimuli/stimNo111r0c0v6R-1.7.jpg	 r	 3.161	 GoodTrial	 U	 l
11	 1	 right	 LineStimuli/stimNo50r7c16v6L-1.7.jpg	 l	 1.733	 GoodTrial	 U	 l
12	 0	 x	 LineStimuli/stimNo123r0c0v6L-1.7.jpg	 r	 4.797	 GoodTrial	 U	 l
13	 1	 right	 LineStimuli/stimNo74r13c16v6R-1.7.jpg	 l	 1.514	 GoodTrial	 U	 l
14	 1	 right	 LineStimuli/stimNo56r1c15v6L-1.7.jpg	 l	 2.103	 GoodTrial	 U	 l
15	 0	 x	 LineStimuli/stimNo97r0c0v6L-1.7.jpg	 r	 3.526	 GoodTrial	 U	 l
16	 1	 left	 LineStimuli/stimNo29r6c7v6R-1.7.jpg	 l	 4.627	 GoodTrial	 U	 l
17	 1	 left	 LineStimuli/stimNo49r12c5v6R-1.7.jpg	 l	 1.638	 GoodTrial	 U	 l
18	 0	 x	 LineStimuli/stimNo150r0c0v6R-1.7.jpg	 r	 3.468	 GoodTrial	 U	 l
19	 1	 left	 LineStimuli/stimNo37r4c6v6L-1.7.jpg	 l	 1.510	 GoodTrial	 U	 l
20	 1	 left	 LineStimuli/stimNo7r6c3v6R-1.7.jpg	 l	 1.719	 GoodTrial	 U	 l
21	 1	 left	 LineStimuli/stimNo39r10c3v6L-1.7.jpg	 l	 1.557	 GoodTrial	 U	 l
22	 1	 right	 LineStimuli/stimNo19r1c17v6L-1.7.jpg	 l	 1.596	 GoodTrial	 U	 l
23	 1	 right	 LineStimuli/stimNo18r4c14v6R-1.7.jpg	 l	 1.463	 GoodTrial	 U	 l
24	 1	 left	 LineStimuli/stimNo59r9c8v6R-1.7.jpg	 l	 3.722	 GoodTrial	 U	 l
25	 1	 left	 LineStimuli/stimNo22r16c6v6R-1.7.jpg	 r	 5.419	 GoodTrial	 U	 l
26	 0	 x	 LineStimuli/stimNo158r0c0v6R-1.7.jpg	 r	 4.227	 GoodTrial	 U	 l
27	 0	 x	 LineStimuli/stimNo143r0c0v6L-1.7.jpg	 r	 5.033	 GoodTrial	 U	 l
28	 0	 x	 LineStimuli/stimNo83r0c0v6L-1.7.jpg	 r	 6.250	 GoodTrial	 U	 l
29	 0	 x	 LineStimuli/stimNo133r0c0v6R-1.7.jpg	 r	 5.138	 GoodTrial	 U	 l
30	 0	 x	 LineStimuli/stimNo118r0c0v6L-1.7.jpg	 r	 4.668	 GoodTrial	 U	 l
31	 1	 right	 LineStimuli/stimNo42r11c21v6L-1.7.jpg	 r	 4.557	 GoodTrial	 U	 l
32	 0	 x	 LineStimuli/stimNo110r0c0v6L-1.7.jpg	 r	 5.545	 GoodTrial	 U	 l
33	 0	 x	 LineStimuli/stimNo116r0c0v6R-1.7.jpg	 r	 6.216	 GoodTrial	 U	 l
34	 1	 left	 LineStimuli/stimNo26r14c5v6R-1.7.jpg	 l	 3.775	 GoodTrial	 U	 l
35	 0	 x	 LineStimuli/stimNo119r0c0v6R-1.7.jpg	 r	 8.122	 GoodTrial	 U	 l
36	 0	 x	 LineStimuli/stimNo130r0c0v6L-1.7.jpg	 r	 4.298	 GoodTrial	 U	 l
37	 0	 x	 LineStimuli/stimNo139r0c0v6L-1.7.jpg	 r	 4.099	 GoodTrial	 U	 l
38	 0	 x	 LineStimuli/stimNo135r0c0v6L-1.7.jpg	 r	 5.782	 GoodTrial	 U	 l
39	 0	 x	 LineStimuli/stimNo84r0c0v6L-1.7.jpg	 r	 5.828	 GoodTrial	 U	 l
40	 0	 x	 LineStimuli/stimNo106r0c0v6L-1.7.jpg	 r	 6.276	 GoodTrial	 U	 l
41	 1	 right	 LineStimuli/stimNo35r6c13v6L-1.7.jpg	 l	 1.787	 GoodTrial	 U	 l
42	 0	 x	 LineStimuli/stimNo85r0c0v6R-1.7.jpg	 r	 5.016	 GoodTrial	 U	 l
43	 1	 left	 LineStimuli/stimNo16r16c7v6R-1.7.jpg	 r	 4.857	 GoodTrial	 U	 l
44	 1	 left	 LineStimuli/stimNo72r12c6v6R-1.7.jpg	 l	 4.563	 GoodTrial	 U	 l
45	 1	 left	 LineStimuli/stimNo44r15c4v6L-1.7.jpg	 l	 1.645	 GoodTrial	 U	 l
46	 0	 x	 LineStimuli/stimNo114r0c0v6L-1.7.jpg	 r	 6.516	 GoodTrial	 U	 l
47	 1	 left	 LineStimuli/stimNo45r16c5v6L-1.7.jpg	 l	 1.704	 GoodTrial	 U	 l
48	 0	 x	 LineStimuli/stimNo155r0c0v6L-1.7.jpg	 r	 7.151	 GoodTrial	 U	 l
49	 1	 right	 LineStimuli/stimNo57r9c13v6R-1.7.jpg	 l	 1.596	 GoodTrial	 U	 l
50	 0	 x	 LineStimuli/stimNo89r0c0v6L-1.7.jpg	 r	 3.857	 GoodTrial	 U	 l
51	 0	 x	 LineStimuli/stimNo136r0c0v6R-1.7.jpg	 r	 4.499	 GoodTrial	 U	 l
52	 0	 x	 LineStimuli/stimNo141r0c0v6L-1.7.jpg	 r	 3.651	 GoodTrial	 U	 l
53	 1	 left	 LineStimuli/stimNo1r5c4v6R-1.7.jpg	 l	 3.309	 GoodTrial	 U	 l
54	 0	 x	 LineStimuli/stimNo94r0c0v6R-1.7.jpg	 r	 5.421	 GoodTrial	 U	 l
55	 1	 right	 LineStimuli/stimNo8r2c20v6L-1.7.jpg	 l	 2.186	 GoodTrial	 U	 l
56	 0	 x	 LineStimuli/stimNo125r0c0v6L-1.7.jpg	 r	 4.521	 GoodTrial	 U	 l
57	 0	 x	 LineStimuli/stimNo140r0c0v6R-1.7.jpg	 r	 5.421	 GoodTrial	 U	 l
58	 1	 left	 LineStimuli/stimNo41r14c3v6R-1.7.jpg	 l	 2.569	 GoodTrial	 U	 l
59	 0	 x	 LineStimuli/stimNo157r0c0v6L-1.7.jpg	 r	 8.258	 GoodTrial	 U	 l
60	 1	 right	 LineStimuli/stimNo31r9c15v6L-1.7.jpg	 l	 1.686	 GoodTrial	 U	 l
61	 1	 right	 LineStimuli/stimNo34r16c22v6R-1.7.jpg	 l	 1.635	 GoodTrial	 U	 l
62	 1	 left	 LineStimuli/stimNo79r12c5v6L-1.7.jpg	 l	 1.527	 GoodTrial	 U	 l
63	 0	 x	 LineStimuli/stimNo134r0c0v6L-1.7.jpg	 r	 3.939	 GoodTrial	 U	 l
64	 1	 right	 LineStimuli/stimNo58r11c14v6R-1.7.jpg	 l	 1.544	 GoodTrial	 U	 l
65	 0	 x	 LineStimuli/stimNo147r0c0v6R-1.7.jpg	 r	 5.498	 GoodTrial	 U	 l
66	 0	 x	 LineStimuli/stimNo101r0c0v6L-1.7.jpg	 r	 3.545	 GoodTrial	 U	 l
67	 0	 x	 LineStimuli/stimNo159r0c0v6R-1.7.jpg	 r	 4.056	 GoodTrial	 U	 l
68	 1	 right	 LineStimuli/stimNo76r1c16v6L-1.7.jpg	 l	 1.854	 GoodTrial	 U	 l
69	 0	 x	 LineStimuli/stimNo81r0c0v6R-1.7.jpg	 r	 4.245	 GoodTrial	 U	 l
70	 0	 x	 LineStimuli/stimNo87r0c0v6R-1.7.jpg	 r	 3.414	 GoodTrial	 U	 l
71	 1	 left	 LineStimuli/stimNo17r11c1v6L-1.7.jpg	 l	 1.599	 GoodTrial	 U	 l
72	 0	 x	 LineStimuli/stimNo98r0c0v6R-1.7.jpg	 r	 3.739	 GoodTrial	 U	 l
73	 1	 left	 LineStimuli/stimNo25r4c2v6L-1.7.jpg	 l	 1.774	 GoodTrial	 U	 l
