Trial	Target_pr	Target_side	Name	Key	RT	Message	Trial_Type	Hemianopia
1	 1	 right	 LineStimuli/stimNo69r3c21v6R-1.7.jpg	 l	 7.564	 GoodTrial	 U	 l
2	 1	 left	 LineStimuli/stimNo12r4c9v6L-1.7.jpg	 l	 2.911	 GoodTrial	 U	 l
3	 0	 x	 LineStimuli/stimNo128r0c0v6R-1.7.jpg	 r	 6.316	 GoodTrial	 U	 l
4	 0	 x	 LineStimuli/stimNo112r0c0v6R-1.7.jpg	 r	 7.380	 GoodTrial	 U	 l
5	 0	 x	 LineStimuli/stimNo110r0c0v6L-1.7.jpg	 r	 8.828	 GoodTrial	 U	 l
6	 1	 left	 LineStimuli/stimNo37r4c6v6L-1.7.jpg	 l	 3.586	 GoodTrial	 U	 l
7	 0	 x	 LineStimuli/stimNo134r0c0v6L-1.7.jpg	 r	 16.575	 GoodTrial	 U	 l
8	 0	 x	 LineStimuli/stimNo100r0c0v6R-1.7.jpg	 r	 19.044	 GoodTrial	 U	 l
9	 0	 x	 LineStimuli/stimNo136r0c0v6R-1.7.jpg	 r	 11.739	 GoodTrial	 U	 l
10	 1	 right	 LineStimuli/stimNo34r16c22v6R-1.7.jpg	 l	 22.457	 GoodTrial	 U	 l
11	 1	 right	 LineStimuli/stimNo48r15c22v6L-1.7.jpg	 r	 22.504	 GoodTrial	 U	 l
12	 1	 left	 LineStimuli/stimNo62r16c9v6L-1.7.jpg	 l	 21.010	 GoodTrial	 U	 l
13	 1	 left	 LineStimuli/stimNo11r16c8v6L-1.7.jpg	 l	 23.133	 GoodTrial	 U	 l
14	 1	 right	 LineStimuli/stimNo43r11c16v6R-1.7.jpg	 l	 19.299	 GoodTrial	 U	 l
15	 1	 right	 LineStimuli/stimNo66r14c16v6L-1.7.jpg	 l	 12.964	 GoodTrial	 U	 l
16	 0	 x	 LineStimuli/stimNo85r0c0v6R-1.7.jpg	 r	 27.418	 GoodTrial	 U	 l
17	 0	 x	 LineStimuli/stimNo144r0c0v6R-1.7.jpg	 l	 37.697	 GoodTrial	 U	 l
18	 0	 x	 LineStimuli/stimNo158r0c0v6R-1.7.jpg	 r	 38.492	 GoodTrial	 U	 l
19	 1	 left	 LineStimuli/stimNo26r14c5v6R-1.7.jpg	 l	 25.333	 GoodTrial	 U	 l
