Trial	Target_pr	Target_side	Name	Key	RT	Message	Trial_Type	Hemianopia
1	 1	 left	 LineStimuli/stimNo46r11c4v6L-1.7.jpg	 l	 2.297	 GoodTrial	 U	 l
2	 1	 left	 LineStimuli/stimNo32r7c5v6L-1.7.jpg	 l	 1.746	 GoodTrial	 U	 l
3	 0	 x	 LineStimuli/stimNo133r0c0v6R-1.7.jpg	 r	 5.258	 GoodTrial	 U	 l
4	 1	 right	 LineStimuli/stimNo56r1c15v6L-1.7.jpg	 l	 6.241	 GoodTrial	 U	 l
5	 0	 x	 LineStimuli/stimNo132r0c0v6R-1.7.jpg	 r	 7.118	 GoodTrial	 U	 l
6	 1	 right	 LineStimuli/stimNo13r6c19v6R-1.7.jpg	 l	 1.763	 GoodTrial	 U	 l
7	 1	 right	 LineStimuli/stimNo34r16c22v6R-1.7.jpg	 l	 2.187	 GoodTrial	 U	 l
8	 0	 x	 LineStimuli/stimNo91r0c0v6R-1.7.jpg	 r	 6.065	 GoodTrial	 U	 l
9	 0	 x	 LineStimuli/stimNo101r0c0v6L-1.7.jpg	 r	 7.123	 GoodTrial	 U	 l
10	 1	 right	 LineStimuli/stimNo63r3c20v6R-1.7.jpg	 l	 1.641	 GoodTrial	 U	 l
11	 1	 left	 LineStimuli/stimNo75r11c3v6R-1.7.jpg	 l	 2.599	 GoodTrial	 U	 l
12	 1	 right	 LineStimuli/stimNo31r9c15v6L-1.7.jpg	 l	 5.617	 GoodTrial	 U	 l
13	 0	 x	 LineStimuli/stimNo144r0c0v6R-1.7.jpg	 r	 5.264	 GoodTrial	 U	 l
14	 0	 x	 LineStimuli/stimNo116r0c0v6R-1.7.jpg	 r	 8.058	 GoodTrial	 U	 l
15	 0	 x	 LineStimuli/stimNo114r0c0v6L-1.7.jpg	 r	 5.499	 GoodTrial	 U	 l
16	 1	 right	 LineStimuli/stimNo76r1c16v6L-1.7.jpg	 l	 3.111	 GoodTrial	 U	 l
17	 1	 left	 LineStimuli/stimNo44r15c4v6L-1.7.jpg	 l	 1.699	 GoodTrial	 U	 l
18	 1	 right	 LineStimuli/stimNo30r6c18v6R-1.7.jpg	 l	 1.726	 GoodTrial	 U	 l
19	 0	 x	 LineStimuli/stimNo106r0c0v6L-1.7.jpg	 r	 10.306	 GoodTrial	 U	 l
20	 0	 x	 LineStimuli/stimNo126r0c0v6R-1.7.jpg	 r	 5.576	 GoodTrial	 U	 l
21	 1	 left	 LineStimuli/stimNo16r16c7v6R-1.7.jpg	 l	 2.352	 GoodTrial	 U	 l
22	 0	 x	 LineStimuli/stimNo92r0c0v6R-1.7.jpg	 r	 5.399	 GoodTrial	 U	 l
23	 1	 left	 LineStimuli/stimNo79r12c5v6L-1.7.jpg	 l	 1.582	 GoodTrial	 U	 l
24	 0	 x	 LineStimuli/stimNo149r0c0v6R-1.7.jpg	 r	 5.030	 GoodTrial	 U	 l
25	 0	 x	 LineStimuli/stimNo159r0c0v6R-1.7.jpg	 r	 5.116	 GoodTrial	 U	 l
26	 0	 x	 LineStimuli/stimNo104r0c0v6R-1.7.jpg	 r	 4.659	 GoodTrial	 U	 l
27	 1	 right	 LineStimuli/stimNo77r8c13v6L-1.7.jpg	 l	 1.645	 GoodTrial	 U	 l
28	 0	 x	 LineStimuli/stimNo156r0c0v6R-1.7.jpg	 r	 5.464	 GoodTrial	 U	 l
29	 1	 left	 LineStimuli/stimNo61r10c4v6L-1.7.jpg	 l	 1.533	 GoodTrial	 U	 l
30	 1	 right	 LineStimuli/stimNo4r9c19v6R-1.7.jpg	 l	 1.683	 GoodTrial	 U	 l
31	 1	 left	 LineStimuli/stimNo62r16c9v6L-1.7.jpg	 l	 1.675	 GoodTrial	 U	 l
32	 0	 x	 LineStimuli/stimNo111r0c0v6R-1.7.jpg	 r	 6.640	 GoodTrial	 U	 l
33	 0	 x	 LineStimuli/stimNo143r0c0v6L-1.7.jpg	 r	 4.869	 GoodTrial	 U	 l
34	 0	 x	 LineStimuli/stimNo94r0c0v6R-1.7.jpg	 l	 4.965	 GoodTrial	 U	 l
35	 1	 left	 LineStimuli/stimNo45r16c5v6L-1.7.jpg	 l	 1.729	 GoodTrial	 U	 l
36	 1	 right	 LineStimuli/stimNo54r12c21v6L-1.7.jpg	 l	 2.439	 GoodTrial	 U	 l
37	 0	 x	 LineStimuli/stimNo151r0c0v6R-1.7.jpg	 r	 6.552	 GoodTrial	 U	 l
38	 0	 x	 LineStimuli/stimNo88r0c0v6R-1.7.jpg	 r	 5.626	 GoodTrial	 U	 l
39	 0	 x	 LineStimuli/stimNo99r0c0v6R-1.7.jpg	 r	 5.700	 GoodTrial	 U	 l
40	 1	 right	 LineStimuli/stimNo28r12c18v6L-1.7.jpg	 l	 1.777	 GoodTrial	 U	 l
