Trial	Target_pr	Target_side	Name	Key	RT	Message	Trial_Type	Hemianopia
1	 0	 x	 LineStimuli/stimNo82r0c0v6L-1.7.jpg	 r	 11.165	 GoodTrial	 U	 l
2	 0	 x	 LineStimuli/stimNo126r0c0v6R-1.7.jpg	 l	 12.407	 GoodTrial	 U	 l
3	 1	 right	 LineStimuli/stimNo34r16c22v6R-1.7.jpg	 l	 3.958	 GoodTrial	 U	 l
4	 1	 left	 LineStimuli/stimNo7r6c3v6R-1.7.jpg	 l	 9.240	 GoodTrial	 U	 l
5	 0	 x	 LineStimuli/stimNo148r0c0v6L-1.7.jpg	 r	 4.357	 GoodTrial	 U	 l
6	 1	 left	 LineStimuli/stimNo11r16c8v6L-1.7.jpg	 l	 3.278	 GoodTrial	 U	 l
7	 0	 x	 LineStimuli/stimNo116r0c0v6R-1.7.jpg	 l	 4.740	 GoodTrial	 U	 l
8	 1	 right	 LineStimuli/stimNo43r11c16v6R-1.7.jpg	 r	 2.220	 GoodTrial	 U	 l
9	 0	 x	 LineStimuli/stimNo91r0c0v6R-1.7.jpg	 r	 7.440	 GoodTrial	 U	 l
10	 0	 x	 LineStimuli/stimNo112r0c0v6R-1.7.jpg	 r	 6.711	 GoodTrial	 U	 l
11	 0	 x	 LineStimuli/stimNo109r0c0v6L-1.7.jpg	 r	 5.961	 GoodTrial	 U	 l
12	 1	 left	 LineStimuli/stimNo59r9c8v6R-1.7.jpg	 r	 4.817	 GoodTrial	 U	 l
13	 1	 right	 LineStimuli/stimNo77r8c13v6L-1.7.jpg	 r	 6.769	 GoodTrial	 U	 l
14	 0	 x	 LineStimuli/stimNo117r0c0v6L-1.7.jpg	 r	 5.533	 GoodTrial	 U	 l
15	 1	 left	 LineStimuli/stimNo3r8c6v6R-1.7.jpg	 l	 5.641	 GoodTrial	 U	 l
16	 1	 right	 LineStimuli/stimNo48r15c22v6L-1.7.jpg	 r	 4.769	 GoodTrial	 U	 l
17	 0	 x	 LineStimuli/stimNo120r0c0v6R-1.7.jpg	 l	 5.820	 GoodTrial	 U	 l
18	 1	 left	 LineStimuli/stimNo64r3c3v6R-1.7.jpg	 r	 5.558	 GoodTrial	 U	 l
19	 0	 x	 LineStimuli/stimNo152r0c0v6R-1.7.jpg	 l	 7.181	 GoodTrial	 U	 l
20	 1	 left	 LineStimuli/stimNo17r11c1v6L-1.7.jpg	 l	 4.105	 GoodTrial	 U	 l
21	 1	 left	 LineStimuli/stimNo75r11c3v6R-1.7.jpg	 l	 7.641	 GoodTrial	 U	 l
22	 0	 x	 LineStimuli/stimNo113r0c0v6R-1.7.jpg	 r	 8.904	 GoodTrial	 U	 l
23	 1	 right	 LineStimuli/stimNo42r11c21v6L-1.7.jpg	 l	 6.041	 GoodTrial	 U	 l
24	 0	 x	 LineStimuli/stimNo118r0c0v6L-1.7.jpg	 r	 8.293	 GoodTrial	 U	 l
25	 1	 left	 LineStimuli/stimNo26r14c5v6R-1.7.jpg	 r	 6.051	 GoodTrial	 U	 l
26	 0	 x	 LineStimuli/stimNo132r0c0v6R-1.7.jpg	 r	 7.993	 GoodTrial	 U	 l
27	 1	 right	 LineStimuli/stimNo47r15c15v6R-1.7.jpg	 l	 3.428	 GoodTrial	 U	 l
28	 0	 x	 LineStimuli/stimNo95r0c0v6L-1.7.jpg	 r	 5.834	 GoodTrial	 U	 l
29	 1	 left	 LineStimuli/stimNo23r14c8v6L-1.7.jpg	 l	 2.673	 GoodTrial	 U	 l
30	 1	 left	 LineStimuli/stimNo25r4c2v6L-1.7.jpg	 l	 2.693	 GoodTrial	 U	 l
31	 1	 left	 LineStimuli/stimNo44r15c4v6L-1.7.jpg	 l	 2.182	 GoodTrial	 U	 l
32	 0	 x	 LineStimuli/stimNo155r0c0v6L-1.7.jpg	 r	 4.318	 GoodTrial	 U	 l
33	 1	 right	 LineStimuli/stimNo70r6c16v6R-1.7.jpg	 l	 2.305	 GoodTrial	 U	 l
34	 0	 x	 LineStimuli/stimNo85r0c0v6R-1.7.jpg	 r	 5.924	 GoodTrial	 U	 l
35	 0	 x	 LineStimuli/stimNo145r0c0v6R-1.7.jpg	 r	 5.182	 GoodTrial	 U	 l
36	 0	 x	 LineStimuli/stimNo100r0c0v6R-1.7.jpg	 r	 5.217	 GoodTrial	 U	 l
37	 1	 right	 LineStimuli/stimNo53r6c14v6L-1.7.jpg	 l	 6.029	 GoodTrial	 U	 l
38	 0	 x	 LineStimuli/stimNo135r0c0v6L-1.7.jpg	 r	 6.488	 GoodTrial	 U	 l
39	 1	 right	 LineStimuli/stimNo51r8c16v6R-1.7.jpg	 l	 2.269	 GoodTrial	 U	 l
40	 0	 x	 LineStimuli/stimNo157r0c0v6L-1.7.jpg	 r	 4.500	 GoodTrial	 U	 l
41	 1	 left	 LineStimuli/stimNo37r4c6v6L-1.7.jpg	 l	 2.022	 GoodTrial	 U	 l
42	 0	 x	 LineStimuli/stimNo92r0c0v6R-1.7.jpg	 r	 4.969	 GoodTrial	 U	 l
43	 1	 left	 LineStimuli/stimNo2r12c8v6L-1.7.jpg	 r	 2.245	 GoodTrial	 U	 l
44	 0	 x	 LineStimuli/stimNo86r0c0v6R-1.7.jpg	 r	 4.658	 GoodTrial	 U	 l
45	 1	 left	 LineStimuli/stimNo71r9c7v6R-1.7.jpg	 r	 5.580	 GoodTrial	 U	 l
46	 0	 x	 LineStimuli/stimNo84r0c0v6L-1.7.jpg	 l	 5.669	 GoodTrial	 U	 l
47	 1	 right	 LineStimuli/stimNo18r4c14v6R-1.7.jpg	 r	 2.311	 GoodTrial	 U	 l
48	 1	 right	 LineStimuli/stimNo66r14c16v6L-1.7.jpg	 r	 4.523	 GoodTrial	 U	 l
49	 1	 left	 LineStimuli/stimNo21r4c2v6R-1.7.jpg	 r	 5.316	 GoodTrial	 U	 l
50	 1	 right	 LineStimuli/stimNo28r12c18v6L-1.7.jpg	 r	 5.246	 GoodTrial	 U	 l
51	 0	 x	 LineStimuli/stimNo102r0c0v6L-1.7.jpg	 r	 5.464	 GoodTrial	 U	 l
52	 1	 right	 LineStimuli/stimNo14r10c17v6R-1.7.jpg	 l	 1.965	 GoodTrial	 U	 l
53	 1	 left	 LineStimuli/stimNo62r16c9v6L-1.7.jpg	 l	 2.463	 GoodTrial	 U	 l
54	 0	 x	 LineStimuli/stimNo146r0c0v6R-1.7.jpg	 r	 5.299	 GoodTrial	 U	 l
55	 0	 x	 LineStimuli/stimNo101r0c0v6L-1.7.jpg	 r	 5.149	 GoodTrial	 U	 l
56	 1	 right	 LineStimuli/stimNo78r14c22v6L-1.7.jpg	 l	 4.911	 GoodTrial	 U	 l
57	 1	 right	 LineStimuli/stimNo58r11c14v6R-1.7.jpg	 l	 1.876	 GoodTrial	 U	 l
58	 0	 x	 LineStimuli/stimNo128r0c0v6R-1.7.jpg	 r	 4.381	 GoodTrial	 U	 l
59	 1	 left	 LineStimuli/stimNo49r12c5v6R-1.7.jpg	 r	 3.487	 GoodTrial	 U	 l
60	 0	 x	 LineStimuli/stimNo125r0c0v6L-1.7.jpg	 r	 3.457	 GoodTrial	 U	 l
61	 1	 left	 LineStimuli/stimNo45r16c5v6L-1.7.jpg	 l	 1.870	 GoodTrial	 U	 l
62	 1	 right	 LineStimuli/stimNo57r9c13v6R-1.7.jpg	 l	 2.616	 GoodTrial	 U	 l
63	 0	 x	 LineStimuli/stimNo98r0c0v6R-1.7.jpg	 r	 4.540	 GoodTrial	 U	 l
64	 1	 left	 LineStimuli/stimNo68r2c6v6R-1.7.jpg	 r	 15.802	 GoodTrial	 U	 l
65	 0	 x	 LineStimuli/stimNo89r0c0v6L-1.7.jpg	 r	 5.847	 GoodTrial	 U	 l
66	 0	 x	 LineStimuli/stimNo106r0c0v6L-1.7.jpg	 r	 4.934	 GoodTrial	 U	 l
67	 0	 x	 LineStimuli/stimNo153r0c0v6L-1.7.jpg	 r	 6.331	 GoodTrial	 U	 l
68	 1	 left	 LineStimuli/stimNo12r4c9v6L-1.7.jpg	 l	 1.964	 GoodTrial	 U	 l
69	 0	 x	 LineStimuli/stimNo105r0c0v6L-1.7.jpg	 r	 3.917	 GoodTrial	 U	 l
70	 1	 right	 LineStimuli/stimNo9r6c18v6L-1.7.jpg	 l	 4.252	 GoodTrial	 U	 l
71	 0	 x	 LineStimuli/stimNo104r0c0v6R-1.7.jpg	 r	 6.033	 GoodTrial	 U	 l
72	 1	 right	 LineStimuli/stimNo69r3c21v6R-1.7.jpg	 l	 2.510	 GoodTrial	 U	 l
73	 1	 right	 LineStimuli/stimNo24r14c17v6L-1.7.jpg	 r	 4.640	 GoodTrial	 U	 l
74	 1	 right	 LineStimuli/stimNo52r4c21v6L-1.7.jpg	 r	 4.323	 GoodTrial	 U	 l
75	 1	 left	 LineStimuli/stimNo46r11c4v6L-1.7.jpg	 l	 1.865	 GoodTrial	 U	 l
76	 0	 x	 LineStimuli/stimNo140r0c0v6R-1.7.jpg	 r	 4.029	 GoodTrial	 U	 l
77	 0	 x	 LineStimuli/stimNo87r0c0v6R-1.7.jpg	 l	 6.469	 GoodTrial	 U	 l
78	 1	 right	 LineStimuli/stimNo55r15c22v6R-1.7.jpg	 l	 3.076	 GoodTrial	 U	 l
