Trial	Target_pr	Target_side	Name	Key	RT	Message	Trial_Type	Hemianopia
1	 0	 x	 LineStimuli/stimNo103r0c0v6L-1.7.jpg	 r	 8.456	 GoodTrial	 U	 l
2	 0	 x	 LineStimuli/stimNo141r0c0v6L-1.7.jpg	 r	 11.422	 GoodTrial	 U	 l
3	 1	 right	 LineStimuli/stimNo13r6c19v6R-1.7.jpg	 l	 3.005	 GoodTrial	 U	 l
4	 0	 x	 LineStimuli/stimNo120r0c0v6R-1.7.jpg	 l	 9.864	 GoodTrial	 U	 l
5	 1	 right	 LineStimuli/stimNo19r1c17v6L-1.7.jpg	 l	 10.322	 GoodTrial	 U	 l
6	 0	 x	 LineStimuli/stimNo91r0c0v6R-1.7.jpg	 r	 11.241	 GoodTrial	 U	 l
7	 1	 right	 LineStimuli/stimNo55r15c22v6R-1.7.jpg	 l	 2.970	 GoodTrial	 U	 l
8	 0	 x	 LineStimuli/stimNo110r0c0v6L-1.7.jpg	 r	 10.146	 GoodTrial	 U	 l
9	 0	 x	 LineStimuli/stimNo153r0c0v6L-1.7.jpg	 r	 11.069	 GoodTrial	 U	 l
10	 1	 left	 LineStimuli/stimNo20r14c8v6L-1.7.jpg	 l	 5.907	 GoodTrial	 U	 l
11	 0	 x	 LineStimuli/stimNo100r0c0v6R-1.7.jpg	 r	 13.481	 GoodTrial	 U	 l
12	 0	 x	 LineStimuli/stimNo146r0c0v6R-1.7.jpg	 r	 9.266	 GoodTrial	 U	 l
13	 1	 right	 LineStimuli/stimNo78r14c22v6L-1.7.jpg	 r	 11.434	 GoodTrial	 U	 l
14	 0	 x	 LineStimuli/stimNo83r0c0v6L-1.7.jpg	 r	 12.080	 GoodTrial	 U	 l
15	 1	 right	 LineStimuli/stimNo74r13c16v6R-1.7.jpg	 l	 2.647	 GoodTrial	 U	 l
16	 1	 left	 LineStimuli/stimNo59r9c8v6R-1.7.jpg	 l	 6.858	 GoodTrial	 U	 l
17	 0	 x	 LineStimuli/stimNo107r0c0v6R-1.7.jpg	 r	 11.241	 GoodTrial	 U	 l
18	 0	 x	 LineStimuli/stimNo155r0c0v6L-1.7.jpg	 r	 9.216	 GoodTrial	 U	 l
19	 0	 x	 LineStimuli/stimNo118r0c0v6L-1.7.jpg	 r	 10.210	 GoodTrial	 U	 l
20	 0	 x	 LineStimuli/stimNo159r0c0v6R-1.7.jpg	 r	 9.352	 GoodTrial	 U	 l
21	 1	 right	 LineStimuli/stimNo53r6c14v6L-1.7.jpg	 r	 10.959	 GoodTrial	 U	 l
22	 1	 left	 LineStimuli/stimNo2r12c8v6L-1.7.jpg	 l	 2.840	 GoodTrial	 U	 l
23	 0	 x	 LineStimuli/stimNo126r0c0v6R-1.7.jpg	 r	 11.157	 GoodTrial	 U	 l
24	 0	 x	 LineStimuli/stimNo81r0c0v6R-1.7.jpg	 r	 11.664	 GoodTrial	 U	 l
25	 0	 x	 LineStimuli/stimNo82r0c0v6L-1.7.jpg	 r	 9.011	 GoodTrial	 U	 l
26	 1	 left	 LineStimuli/stimNo72r12c6v6R-1.7.jpg	 r	 6.896	 GoodTrial	 U	 l
27	 0	 x	 LineStimuli/stimNo152r0c0v6R-1.7.jpg	 r	 11.193	 GoodTrial	 U	 l
28	 1	 left	 LineStimuli/stimNo1r5c4v6R-1.7.jpg	 l	 12.186	 GoodTrial	 U	 l
29	 1	 right	 LineStimuli/stimNo33r3c15v6R-1.7.jpg	 l	 2.468	 GoodTrial	 U	 l
30	 0	 x	 LineStimuli/stimNo113r0c0v6R-1.7.jpg	 r	 14.598	 GoodTrial	 U	 l
31	 1	 right	 LineStimuli/stimNo80r10c20v6R-1.7.jpg	 l	 2.617	 GoodTrial	 U	 l
32	 0	 x	 LineStimuli/stimNo121r0c0v6R-1.7.jpg	 r	 10.363	 GoodTrial	 U	 l
33	 1	 left	 LineStimuli/stimNo39r10c3v6L-1.7.jpg	 l	 2.239	 GoodTrial	 U	 l
34	 0	 x	 LineStimuli/stimNo127r0c0v6R-1.7.jpg	 r	 9.928	 GoodTrial	 U	 l
35	 1	 left	 LineStimuli/stimNo79r12c5v6L-1.7.jpg	 l	 2.110	 GoodTrial	 U	 l
36	 0	 x	 LineStimuli/stimNo92r0c0v6R-1.7.jpg	 r	 10.005	 GoodTrial	 U	 l
37	 1	 right	 LineStimuli/stimNo9r6c18v6L-1.7.jpg	 r	 8.751	 GoodTrial	 U	 l
38	 1	 left	 LineStimuli/stimNo67r4c8v6R-1.7.jpg	 r	 8.493	 GoodTrial	 U	 l
39	 0	 x	 LineStimuli/stimNo135r0c0v6L-1.7.jpg	 r	 16.475	 GoodTrial	 U	 l
40	 0	 x	 LineStimuli/stimNo98r0c0v6R-1.7.jpg	 r	 9.372	 GoodTrial	 U	 l
41	 1	 left	 LineStimuli/stimNo37r4c6v6L-1.7.jpg	 l	 2.298	 GoodTrial	 U	 l
42	 1	 right	 LineStimuli/stimNo42r11c21v6L-1.7.jpg	 r	 6.635	 GoodTrial	 U	 l
43	 0	 x	 LineStimuli/stimNo133r0c0v6R-1.7.jpg	 r	 8.077	 GoodTrial	 U	 l
44	 0	 x	 LineStimuli/stimNo132r0c0v6R-1.7.jpg	 r	 10.457	 GoodTrial	 U	 l
45	 0	 x	 LineStimuli/stimNo94r0c0v6R-1.7.jpg	 r	 7.692	 GoodTrial	 U	 l
46	 0	 x	 LineStimuli/stimNo151r0c0v6R-1.7.jpg	 r	 11.793	 GoodTrial	 U	 l
47	 1	 left	 LineStimuli/stimNo25r4c2v6L-1.7.jpg	 l	 2.252	 GoodTrial	 U	 l
48	 0	 x	 LineStimuli/stimNo102r0c0v6L-1.7.jpg	 r	 8.511	 GoodTrial	 U	 l
49	 0	 x	 LineStimuli/stimNo124r0c0v6L-1.7.jpg	 r	 6.410	 GoodTrial	 U	 l
50	 0	 x	 LineStimuli/stimNo106r0c0v6L-1.7.jpg	 r	 6.552	 GoodTrial	 U	 l
51	 1	 left	 LineStimuli/stimNo64r3c3v6R-1.7.jpg	 r	 9.116	 GoodTrial	 U	 l
52	 0	 x	 LineStimuli/stimNo85r0c0v6R-1.7.jpg	 r	 10.880	 GoodTrial	 U	 l
53	 1	 left	 LineStimuli/stimNo17r11c1v6L-1.7.jpg	 l	 2.246	 GoodTrial	 U	 l
54	 1	 right	 LineStimuli/stimNo24r14c17v6L-1.7.jpg	 r	 10.430	 GoodTrial	 U	 l
55	 1	 right	 LineStimuli/stimNo40r12c19v6R-1.7.jpg	 l	 2.220	 GoodTrial	 U	 l
56	 0	 x	 LineStimuli/stimNo137r0c0v6L-1.7.jpg	 r	 6.893	 GoodTrial	 U	 l
57	 0	 x	 LineStimuli/stimNo114r0c0v6L-1.7.jpg	 r	 7.540	 GoodTrial	 U	 l
