Trial	Target_pr	Target_side	Name	Key	RT	Message	Trial_Type	Hemianopia
1	 1	 right	 LineStimuli/stimNo63r3c20v6R-1.7.jpg	 l	 2.095	 GoodTrial	 U	 l
2	 0	 x	 LineStimuli/stimNo93r0c0v6R-1.7.jpg	 r	 2.549	 GoodTrial	 U	 l
3	 0	 x	 LineStimuli/stimNo140r0c0v6R-1.7.jpg	 r	 2.203	 GoodTrial	 U	 l
4	 1	 left	 LineStimuli/stimNo27r8c4v6L-1.7.jpg	 l	 1.886	 GoodTrial	 U	 l
5	 0	 x	 LineStimuli/stimNo155r0c0v6L-1.7.jpg	 r	 3.015	 GoodTrial	 U	 l
6	 1	 right	 LineStimuli/stimNo58r11c14v6R-1.7.jpg	 l	 2.285	 GoodTrial	 U	 l
7	 0	 x	 LineStimuli/stimNo158r0c0v6R-1.7.jpg	 r	 2.374	 GoodTrial	 U	 l
8	 0	 x	 LineStimuli/stimNo124r0c0v6L-1.7.jpg	 r	 2.986	 GoodTrial	 U	 l
9	 0	 x	 LineStimuli/stimNo103r0c0v6L-1.7.jpg	 l	 2.667	 GoodTrial	 U	 l
10	 1	 left	 LineStimuli/stimNo1r5c4v6R-1.7.jpg	 r	 2.810	 GoodTrial	 U	 l
11	 0	 x	 LineStimuli/stimNo123r0c0v6L-1.7.jpg	 r	 4.473	 GoodTrial	 U	 l
12	 0	 x	 LineStimuli/stimNo126r0c0v6R-1.7.jpg	 r	 2.791	 GoodTrial	 U	 l
13	 0	 x	 LineStimuli/stimNo153r0c0v6L-1.7.jpg	 r	 3.456	 GoodTrial	 U	 l
14	 1	 right	 LineStimuli/stimNo4r9c19v6R-1.7.jpg	 l	 1.803	 GoodTrial	 U	 l
15	 0	 x	 LineStimuli/stimNo154r0c0v6R-1.7.jpg	 r	 4.333	 GoodTrial	 U	 l
16	 0	 x	 LineStimuli/stimNo131r0c0v6L-1.7.jpg	 r	 3.468	 GoodTrial	 U	 l
17	 1	 left	 LineStimuli/stimNo17r11c1v6L-1.7.jpg	 l	 1.908	 GoodTrial	 U	 l
18	 0	 x	 LineStimuli/stimNo81r0c0v6R-1.7.jpg	 r	 3.057	 GoodTrial	 U	 l
19	 1	 left	 LineStimuli/stimNo41r14c3v6R-1.7.jpg	 r	 2.745	 GoodTrial	 U	 l
20	 0	 x	 LineStimuli/stimNo135r0c0v6L-1.7.jpg	 r	 3.456	 GoodTrial	 U	 l
21	 1	 right	 LineStimuli/stimNo42r11c21v6L-1.7.jpg	 l	 2.316	 GoodTrial	 U	 l
22	 0	 x	 LineStimuli/stimNo86r0c0v6R-1.7.jpg	 r	 3.607	 GoodTrial	 U	 l
23	 0	 x	 LineStimuli/stimNo102r0c0v6L-1.7.jpg	 r	 3.391	 GoodTrial	 U	 l
24	 1	 right	 LineStimuli/stimNo14r10c17v6R-1.7.jpg	 l	 1.732	 GoodTrial	 U	 l
25	 0	 x	 LineStimuli/stimNo145r0c0v6R-1.7.jpg	 r	 3.434	 GoodTrial	 U	 l
26	 0	 x	 LineStimuli/stimNo84r0c0v6L-1.7.jpg	 r	 3.481	 GoodTrial	 U	 l
27	 1	 left	 LineStimuli/stimNo16r16c7v6R-1.7.jpg	 r	 3.491	 GoodTrial	 U	 l
28	 1	 right	 LineStimuli/stimNo43r11c16v6R-1.7.jpg	 l	 1.791	 GoodTrial	 U	 l
29	 1	 left	 LineStimuli/stimNo62r16c9v6L-1.7.jpg	 l	 1.778	 GoodTrial	 U	 l
30	 1	 left	 LineStimuli/stimNo59r9c8v6R-1.7.jpg	 r	 3.402	 GoodTrial	 U	 l
31	 1	 right	 LineStimuli/stimNo76r1c16v6L-1.7.jpg	 l	 2.106	 GoodTrial	 U	 l
32	 0	 x	 LineStimuli/stimNo121r0c0v6R-1.7.jpg	 r	 4.272	 GoodTrial	 U	 l
33	 1	 left	 LineStimuli/stimNo5r10c7v6L-1.7.jpg	 l	 2.132	 GoodTrial	 U	 l
34	 1	 left	 LineStimuli/stimNo20r14c8v6L-1.7.jpg	 l	 1.785	 GoodTrial	 U	 l
35	 0	 x	 LineStimuli/stimNo129r0c0v6R-1.7.jpg	 r	 3.497	 GoodTrial	 U	 l
36	 0	 x	 LineStimuli/stimNo148r0c0v6L-1.7.jpg	 r	 3.996	 GoodTrial	 U	 l
37	 1	 right	 LineStimuli/stimNo57r9c13v6R-1.7.jpg	 l	 1.935	 GoodTrial	 U	 l
38	 0	 x	 LineStimuli/stimNo89r0c0v6L-1.7.jpg	 r	 3.769	 GoodTrial	 U	 l
39	 1	 left	 LineStimuli/stimNo60r15c9v6R-1.7.jpg	 r	 4.662	 GoodTrial	 U	 l
40	 0	 x	 LineStimuli/stimNo82r0c0v6L-1.7.jpg	 r	 5.716	 GoodTrial	 U	 l
41	 0	 x	 LineStimuli/stimNo96r0c0v6L-1.7.jpg	 r	 4.556	 GoodTrial	 U	 l
42	 1	 left	 LineStimuli/stimNo39r10c3v6L-1.7.jpg	 l	 1.867	 GoodTrial	 U	 l
43	 0	 x	 LineStimuli/stimNo90r0c0v6R-1.7.jpg	 r	 2.362	 GoodTrial	 U	 l
44	 0	 x	 LineStimuli/stimNo116r0c0v6R-1.7.jpg	 r	 2.367	 GoodTrial	 U	 l
45	 0	 x	 LineStimuli/stimNo120r0c0v6R-1.7.jpg	 l	 2.015	 GoodTrial	 U	 l
46	 1	 left	 LineStimuli/stimNo73r2c2v6R-1.7.jpg	 r	 2.531	 GoodTrial	 U	 l
47	 0	 x	 LineStimuli/stimNo97r0c0v6L-1.7.jpg	 r	 3.404	 GoodTrial	 U	 l
48	 1	 right	 LineStimuli/stimNo15r6c15v6L-1.7.jpg	 r	 2.707	 GoodTrial	 U	 l
49	 0	 x	 LineStimuli/stimNo133r0c0v6R-1.7.jpg	 r	 4.215	 GoodTrial	 U	 l
50	 0	 x	 LineStimuli/stimNo106r0c0v6L-1.7.jpg	 r	 3.576	 GoodTrial	 U	 l
51	 0	 x	 LineStimuli/stimNo98r0c0v6R-1.7.jpg	 r	 4.108	 GoodTrial	 U	 l
52	 1	 right	 LineStimuli/stimNo66r14c16v6L-1.7.jpg	 r	 3.016	 GoodTrial	 U	 l
53	 0	 x	 LineStimuli/stimNo136r0c0v6R-1.7.jpg	 r	 3.128	 GoodTrial	 U	 l
54	 1	 left	 LineStimuli/stimNo26r14c5v6R-1.7.jpg	 r	 3.975	 GoodTrial	 U	 l
55	 1	 left	 LineStimuli/stimNo29r6c7v6R-1.7.jpg	 r	 5.998	 GoodTrial	 U	 l
56	 1	 right	 LineStimuli/stimNo55r15c22v6R-1.7.jpg	 l	 2.063	 GoodTrial	 U	 l
57	 1	 right	 LineStimuli/stimNo69r3c21v6R-1.7.jpg	 l	 3.492	 GoodTrial	 U	 l
58	 1	 right	 LineStimuli/stimNo19r1c17v6L-1.7.jpg	 l	 2.120	 GoodTrial	 U	 l
59	 0	 x	 LineStimuli/stimNo144r0c0v6R-1.7.jpg	 r	 4.187	 GoodTrial	 U	 l
60	 1	 right	 LineStimuli/stimNo70r6c16v6R-1.7.jpg	 l	 1.658	 GoodTrial	 U	 l
61	 0	 x	 LineStimuli/stimNo107r0c0v6R-1.7.jpg	 l	 2.291	 GoodTrial	 U	 l
62	 0	 x	 LineStimuli/stimNo147r0c0v6R-1.7.jpg	 r	 3.173	 GoodTrial	 U	 l
63	 1	 left	 LineStimuli/stimNo61r10c4v6L-1.7.jpg	 l	 1.938	 GoodTrial	 U	 l
64	 0	 x	 LineStimuli/stimNo152r0c0v6R-1.7.jpg	 r	 4.052	 GoodTrial	 U	 l
65	 1	 right	 LineStimuli/stimNo54r12c21v6L-1.7.jpg	 r	 8.928	 GoodTrial	 U	 l
66	 1	 left	 LineStimuli/stimNo3r8c6v6R-1.7.jpg	 r	 8.327	 GoodTrial	 U	 l
67	 0	 x	 LineStimuli/stimNo92r0c0v6R-1.7.jpg	 r	 1.814	 GoodTrial	 U	 l
68	 0	 x	 LineStimuli/stimNo111r0c0v6R-1.7.jpg	 r	 3.156	 GoodTrial	 U	 l
69	 1	 left	 LineStimuli/stimNo12r4c9v6L-1.7.jpg	 l	 2.163	 GoodTrial	 U	 l
70	 0	 x	 LineStimuli/stimNo132r0c0v6R-1.7.jpg	 r	 2.767	 GoodTrial	 U	 l
71	 0	 x	 LineStimuli/stimNo149r0c0v6R-1.7.jpg	 r	 3.737	 GoodTrial	 U	 l
72	 0	 x	 LineStimuli/stimNo105r0c0v6L-1.7.jpg	 r	 2.974	 GoodTrial	 U	 l
73	 0	 x	 LineStimuli/stimNo127r0c0v6R-1.7.jpg	 r	 3.704	 GoodTrial	 U	 l
74	 1	 right	 LineStimuli/stimNo52r4c21v6L-1.7.jpg	 r	 2.826	 GoodTrial	 U	 l
75	 0	 x	 LineStimuli/stimNo114r0c0v6L-1.7.jpg	 r	 2.994	 GoodTrial	 U	 l
76	 0	 x	 LineStimuli/stimNo130r0c0v6L-1.7.jpg	 r	 2.463	 GoodTrial	 U	 l
77	 0	 x	 LineStimuli/stimNo91r0c0v6R-1.7.jpg	 l	 2.617	 GoodTrial	 U	 l
78	 1	 left	 LineStimuli/stimNo45r16c5v6L-1.7.jpg	 l	 1.821	 GoodTrial	 U	 l
79	 1	 right	 LineStimuli/stimNo30r6c18v6R-1.7.jpg	 l	 1.938	 GoodTrial	 U	 l
80	 1	 left	 LineStimuli/stimNo37r4c6v6L-1.7.jpg	 l	 1.672	 GoodTrial	 U	 l
81	 0	 x	 LineStimuli/stimNo101r0c0v6L-1.7.jpg	 r	 2.715	 GoodTrial	 U	 l
82	 0	 x	 LineStimuli/stimNo137r0c0v6L-1.7.jpg	 l	 2.660	 GoodTrial	 U	 l
83	 0	 x	 LineStimuli/stimNo128r0c0v6R-1.7.jpg	 r	 4.827	 GoodTrial	 U	 l
84	 0	 x	 LineStimuli/stimNo142r0c0v6L-1.7.jpg	 r	 3.097	 GoodTrial	 U	 l
85	 1	 right	 LineStimuli/stimNo38r15c16v6L-1.7.jpg	 r	 2.009	 GoodTrial	 U	 l
86	 1	 left	 LineStimuli/stimNo71r9c7v6R-1.7.jpg	 r	 3.323	 GoodTrial	 U	 l
87	 0	 x	 LineStimuli/stimNo157r0c0v6L-1.7.jpg	 r	 2.591	 GoodTrial	 U	 l
88	 1	 left	 LineStimuli/stimNo25r4c2v6L-1.7.jpg	 l	 1.943	 GoodTrial	 U	 l
89	 0	 x	 LineStimuli/stimNo100r0c0v6R-1.7.jpg	 r	 3.228	 GoodTrial	 U	 l
90	 1	 left	 LineStimuli/stimNo67r4c8v6R-1.7.jpg	 r	 3.475	 GoodTrial	 U	 l
91	 1	 right	 LineStimuli/stimNo53r6c14v6L-1.7.jpg	 r	 3.561	 GoodTrial	 U	 l
92	 1	 right	 LineStimuli/stimNo9r6c18v6L-1.7.jpg	 r	 2.610	 GoodTrial	 U	 l
93	 1	 right	 LineStimuli/stimNo10r14c18v6L-1.7.jpg	 r	 2.938	 GoodTrial	 U	 l
94	 0	 x	 LineStimuli/stimNo139r0c0v6L-1.7.jpg	 r	 2.267	 GoodTrial	 U	 l
95	 1	 left	 LineStimuli/stimNo44r15c4v6L-1.7.jpg	 l	 1.747	 GoodTrial	 U	 l
96	 1	 right	 LineStimuli/stimNo48r15c22v6L-1.7.jpg	 r	 2.962	 GoodTrial	 U	 l
97	 1	 right	 LineStimuli/stimNo28r12c18v6L-1.7.jpg	 l	 2.986	 GoodTrial	 U	 l
98	 0	 x	 LineStimuli/stimNo88r0c0v6R-1.7.jpg	 r	 1.939	 GoodTrial	 U	 l
99	 1	 right	 LineStimuli/stimNo13r6c19v6R-1.7.jpg	 l	 1.750	 GoodTrial	 U	 l
