Trial	Target_pr	Target_side	Name	Key	RT	Message	Trial_Type	Hemianopia
1	 1	 right	 LineStimuli/stimNo70r6c16v6R-1.7.jpg	 l	 2.348	 GoodTrial	 U	 l
2	 1	 right	 LineStimuli/stimNo57r9c13v6R-1.7.jpg	 l	 2.091	 GoodTrial	 U	 l
3	 0	 x	 LineStimuli/stimNo130r0c0v6L-1.7.jpg	 r	 3.556	 GoodTrial	 U	 l
4	 0	 x	 LineStimuli/stimNo143r0c0v6L-1.7.jpg	 r	 2.727	 GoodTrial	 U	 l
5	 0	 x	 LineStimuli/stimNo140r0c0v6R-1.7.jpg	 r	 3.444	 GoodTrial	 U	 l
6	 0	 x	 LineStimuli/stimNo106r0c0v6L-1.7.jpg	 x	 3.321	 GoodTrial	 U	 l
7	 0	 x	 LineStimuli/stimNo148r0c0v6L-1.7.jpg	 r	 2.721	 GoodTrial	 U	 l
8	 0	 x	 LineStimuli/stimNo142r0c0v6L-1.7.jpg	 r	 2.587	 GoodTrial	 U	 l
9	 0	 x	 LineStimuli/stimNo153r0c0v6L-1.7.jpg	 r	 2.774	 GoodTrial	 U	 l
10	 1	 left	 LineStimuli/stimNo39r10c3v6L-1.7.jpg	 l	 2.674	 GoodTrial	 U	 l
11	 1	 left	 LineStimuli/stimNo2r12c8v6L-1.7.jpg	 l	 2.409	 GoodTrial	 U	 l
12	 0	 x	 LineStimuli/stimNo120r0c0v6R-1.7.jpg	 r	 3.410	 GoodTrial	 U	 l
13	 1	 left	 LineStimuli/stimNo32r7c5v6L-1.7.jpg	 l	 2.056	 GoodTrial	 U	 l
14	 1	 right	 LineStimuli/stimNo18r4c14v6R-1.7.jpg	 l	 2.645	 GoodTrial	 U	 l
15	 0	 x	 LineStimuli/stimNo94r0c0v6R-1.7.jpg	 r	 3.638	 GoodTrial	 U	 l
16	 1	 right	 LineStimuli/stimNo4r9c19v6R-1.7.jpg	 l	 2.132	 GoodTrial	 U	 l
17	 0	 x	 LineStimuli/stimNo86r0c0v6R-1.7.jpg	 r	 2.845	 GoodTrial	 U	 l
18	 1	 left	 LineStimuli/stimNo11r16c8v6L-1.7.jpg	 l	 2.492	 GoodTrial	 U	 l
19	 0	 x	 LineStimuli/stimNo136r0c0v6R-1.7.jpg	 r	 2.468	 GoodTrial	 U	 l
20	 0	 x	 LineStimuli/stimNo85r0c0v6R-1.7.jpg	 r	 2.203	 GoodTrial	 U	 l
21	 1	 right	 LineStimuli/stimNo31r9c15v6L-1.7.jpg	 r	 2.916	 GoodTrial	 U	 l
22	 1	 right	 LineStimuli/stimNo13r6c19v6R-1.7.jpg	 l	 2.326	 GoodTrial	 U	 l
23	 1	 left	 LineStimuli/stimNo23r14c8v6L-1.7.jpg	 l	 1.968	 GoodTrial	 U	 l
24	 1	 right	 LineStimuli/stimNo43r11c16v6R-1.7.jpg	 l	 1.709	 GoodTrial	 U	 l
25	 1	 right	 LineStimuli/stimNo55r15c22v6R-1.7.jpg	 l	 1.656	 GoodTrial	 U	 l
26	 0	 x	 LineStimuli/stimNo113r0c0v6R-1.7.jpg	 r	 2.486	 GoodTrial	 U	 l
27	 0	 x	 LineStimuli/stimNo96r0c0v6L-1.7.jpg	 x	 2.754	 GoodTrial	 U	 l
28	 1	 left	 LineStimuli/stimNo27r8c4v6L-1.7.jpg	 l	 1.952	 GoodTrial	 U	 l
29	 1	 left	 LineStimuli/stimNo41r14c3v6R-1.7.jpg	 r	 2.450	 GoodTrial	 U	 l
30	 1	 right	 LineStimuli/stimNo54r12c21v6L-1.7.jpg	 r	 2.715	 GoodTrial	 U	 l
31	 0	 x	 LineStimuli/stimNo99r0c0v6R-1.7.jpg	 r	 2.973	 GoodTrial	 U	 l
32	 0	 x	 LineStimuli/stimNo138r0c0v6L-1.7.jpg	 r	 3.634	 GoodTrial	 U	 l
33	 1	 left	 LineStimuli/stimNo16r16c7v6R-1.7.jpg	 r	 2.820	 GoodTrial	 U	 l
34	 1	 left	 LineStimuli/stimNo22r16c6v6R-1.7.jpg	 r	 3.580	 GoodTrial	 U	 l
35	 1	 left	 LineStimuli/stimNo21r4c2v6R-1.7.jpg	 r	 3.698	 GoodTrial	 U	 l
