Trial	Target_pr	Target_side	Name	Key	RT	Message	Trial_Type	Hemianopia
1	 0	 x	 LineStimuli/stimNo87r0c0v6R-1.7.jpg	 r	 5.439	 GoodTrial	 U	 l
2	 0	 x	 LineStimuli/stimNo86r0c0v6R-1.7.jpg	 r	 3.387	 GoodTrial	 U	 l
3	 1	 right	 LineStimuli/stimNo74r13c16v6R-1.7.jpg	 l	 1.587	 GoodTrial	 U	 l
4	 1	 right	 LineStimuli/stimNo35r6c13v6L-1.7.jpg	 l	 2.710	 GoodTrial	 U	 l
5	 0	 x	 LineStimuli/stimNo117r0c0v6L-1.7.jpg	 r	 2.459	 GoodTrial	 U	 l
6	 0	 x	 LineStimuli/stimNo95r0c0v6L-1.7.jpg	 r	 2.521	 GoodTrial	 U	 l
7	 0	 x	 LineStimuli/stimNo122r0c0v6L-1.7.jpg	 r	 2.624	 GoodTrial	 U	 l
8	 1	 right	 LineStimuli/stimNo30r6c18v6R-1.7.jpg	 l	 1.628	 GoodTrial	 U	 l
9	 0	 x	 LineStimuli/stimNo90r0c0v6R-1.7.jpg	 r	 3.381	 GoodTrial	 U	 l
10	 0	 x	 LineStimuli/stimNo132r0c0v6R-1.7.jpg	 r	 2.681	 GoodTrial	 U	 l
11	 0	 x	 LineStimuli/stimNo96r0c0v6L-1.7.jpg	 r	 2.987	 GoodTrial	 U	 l
12	 1	 left	 LineStimuli/stimNo29r6c7v6R-1.7.jpg	 r	 2.599	 GoodTrial	 U	 l
13	 1	 left	 LineStimuli/stimNo3r8c6v6R-1.7.jpg	 r	 3.057	 GoodTrial	 U	 l
14	 1	 right	 LineStimuli/stimNo69r3c21v6R-1.7.jpg	 l	 1.546	 GoodTrial	 U	 l
15	 1	 left	 LineStimuli/stimNo20r14c8v6L-1.7.jpg	 l	 1.699	 GoodTrial	 U	 l
16	 1	 right	 LineStimuli/stimNo38r15c16v6L-1.7.jpg	 r	 2.317	 GoodTrial	 U	 l
17	 1	 right	 LineStimuli/stimNo9r6c18v6L-1.7.jpg	 l	 2.064	 GoodTrial	 U	 l
18	 0	 x	 LineStimuli/stimNo81r0c0v6R-1.7.jpg	 r	 3.193	 GoodTrial	 U	 l
19	 1	 left	 LineStimuli/stimNo23r14c8v6L-1.7.jpg	 l	 1.540	 GoodTrial	 U	 l
