Trial	Target_pr	Target_side	Name	Key	RT	Message	Trial_Type	Hemianopia
1	 1	 right	 LineStimuli/stimNo80r10c20v6R-1.7.jpg	 l	 1.945	 GoodTrial	 U	 l
2	 1	 right	 LineStimuli/stimNo52r4c21v6L-1.7.jpg	 l	 2.609	 GoodTrial	 U	 l
3	 1	 left	 LineStimuli/stimNo29r6c7v6R-1.7.jpg	 l	 5.987	 GoodTrial	 U	 l
4	 0	 x	 LineStimuli/stimNo115r0c0v6R-1.7.jpg	 r	 6.999	 GoodTrial	 U	 l
5	 0	 x	 LineStimuli/stimNo94r0c0v6R-1.7.jpg	 r	 6.116	 GoodTrial	 U	 l
6	 0	 x	 LineStimuli/stimNo96r0c0v6L-1.7.jpg	 r	 7.081	 GoodTrial	 U	 l
7	 0	 x	 LineStimuli/stimNo109r0c0v6L-1.7.jpg	 r	 5.439	 GoodTrial	 U	 l
8	 0	 x	 LineStimuli/stimNo152r0c0v6R-1.7.jpg	 r	 7.533	 GoodTrial	 U	 l
9	 1	 right	 LineStimuli/stimNo74r13c16v6R-1.7.jpg	 l	 1.656	 GoodTrial	 U	 l
10	 0	 x	 LineStimuli/stimNo144r0c0v6R-1.7.jpg	 r	 3.780	 GoodTrial	 U	 l
11	 1	 left	 LineStimuli/stimNo39r10c3v6L-1.7.jpg	 l	 1.733	 GoodTrial	 U	 l
12	 1	 right	 LineStimuli/stimNo13r6c19v6R-1.7.jpg	 l	 1.657	 GoodTrial	 U	 l
13	 1	 right	 LineStimuli/stimNo8r2c20v6L-1.7.jpg	 r	 3.921	 GoodTrial	 U	 l
14	 0	 x	 LineStimuli/stimNo151r0c0v6R-1.7.jpg	 r	 5.405	 GoodTrial	 U	 l
15	 1	 right	 LineStimuli/stimNo50r7c16v6L-1.7.jpg	 l	 1.963	 GoodTrial	 U	 l
16	 1	 left	 LineStimuli/stimNo16r16c7v6R-1.7.jpg	 l	 6.022	 GoodTrial	 U	 l
17	 1	 right	 LineStimuli/stimNo9r6c18v6L-1.7.jpg	 l	 1.750	 GoodTrial	 U	 l
18	 1	 right	 LineStimuli/stimNo56r1c15v6L-1.7.jpg	 r	 5.657	 GoodTrial	 U	 l
19	 1	 right	 LineStimuli/stimNo30r6c18v6R-1.7.jpg	 l	 1.630	 GoodTrial	 U	 l
20	 1	 left	 LineStimuli/stimNo11r16c8v6L-1.7.jpg	 l	 1.838	 GoodTrial	 U	 l
21	 0	 x	 LineStimuli/stimNo148r0c0v6L-1.7.jpg	 r	 7.645	 GoodTrial	 U	 l
22	 1	 left	 LineStimuli/stimNo61r10c4v6L-1.7.jpg	 l	 1.626	 GoodTrial	 U	 l
23	 1	 left	 LineStimuli/stimNo59r9c8v6R-1.7.jpg	 l	 1.856	 GoodTrial	 U	 l
24	 0	 x	 LineStimuli/stimNo108r0c0v6L-1.7.jpg	 r	 6.321	 GoodTrial	 U	 l
25	 1	 right	 LineStimuli/stimNo69r3c21v6R-1.7.jpg	 l	 1.644	 GoodTrial	 U	 l
26	 1	 left	 LineStimuli/stimNo6r2c8v6R-1.7.jpg	 r	 6.545	 GoodTrial	 U	 l
27	 0	 x	 LineStimuli/stimNo145r0c0v6R-1.7.jpg	 r	 6.087	 GoodTrial	 U	 l
28	 1	 right	 LineStimuli/stimNo38r15c16v6L-1.7.jpg	 r	 8.834	 GoodTrial	 U	 l
29	 1	 left	 LineStimuli/stimNo36r1c4v6L-1.7.jpg	 l	 1.838	 GoodTrial	 U	 l
30	 1	 left	 LineStimuli/stimNo26r14c5v6R-1.7.jpg	 l	 2.886	 GoodTrial	 U	 l
31	 1	 left	 LineStimuli/stimNo5r10c7v6L-1.7.jpg	 l	 1.609	 GoodTrial	 U	 l
32	 1	 left	 LineStimuli/stimNo23r14c8v6L-1.7.jpg	 l	 1.604	 GoodTrial	 U	 l
33	 1	 right	 LineStimuli/stimNo19r1c17v6L-1.7.jpg	 l	 5.649	 GoodTrial	 U	 l
34	 1	 left	 LineStimuli/stimNo25r4c2v6L-1.7.jpg	 l	 1.691	 GoodTrial	 U	 l
35	 0	 x	 LineStimuli/stimNo129r0c0v6R-1.7.jpg	 r	 8.869	 GoodTrial	 U	 l
36	 0	 x	 LineStimuli/stimNo92r0c0v6R-1.7.jpg	 r	 8.056	 GoodTrial	 U	 l
37	 0	 x	 LineStimuli/stimNo85r0c0v6R-1.7.jpg	 r	 6.333	 GoodTrial	 U	 l
38	 0	 x	 LineStimuli/stimNo88r0c0v6R-1.7.jpg	 r	 6.603	 GoodTrial	 U	 l
39	 0	 x	 LineStimuli/stimNo123r0c0v6L-1.7.jpg	 r	 10.264	 GoodTrial	 U	 l
