Trial	Target_pr	Target_side	Name	Key	RT	Message	Trial_Type	Hemianopia
1	 1	 left	 LineStimuli/stimNo22r16c6v6R-1.7.jpg	 l	 6.633	 GoodTrial	 U	 l
2	 1	 left	 LineStimuli/stimNo37r4c6v6L-1.7.jpg	 l	 2.216	 GoodTrial	 U	 l
3	 1	 left	 LineStimuli/stimNo25r4c2v6L-1.7.jpg	 l	 1.874	 GoodTrial	 U	 l
4	 1	 right	 LineStimuli/stimNo80r10c20v6R-1.7.jpg	 l	 4.010	 GoodTrial	 U	 l
5	 1	 left	 LineStimuli/stimNo27r8c4v6L-1.7.jpg	 l	 1.668	 GoodTrial	 U	 l
6	 1	 left	 LineStimuli/stimNo60r15c9v6R-1.7.jpg	 r	 3.486	 GoodTrial	 U	 l
7	 0	 x	 LineStimuli/stimNo147r0c0v6R-1.7.jpg	 r	 5.445	 GoodTrial	 U	 l
8	 0	 x	 LineStimuli/stimNo156r0c0v6R-1.7.jpg	 r	 8.086	 GoodTrial	 U	 l
9	 1	 left	 LineStimuli/stimNo45r16c5v6L-1.7.jpg	 l	 2.269	 GoodTrial	 U	 l
10	 1	 left	 LineStimuli/stimNo62r16c9v6L-1.7.jpg	 l	 2.680	 GoodTrial	 U	 l
11	 1	 right	 LineStimuli/stimNo54r12c21v6L-1.7.jpg	 l	 2.938	 GoodTrial	 U	 l
12	 1	 left	 LineStimuli/stimNo1r5c4v6R-1.7.jpg	 l	 2.021	 GoodTrial	 U	 l
13	 1	 left	 LineStimuli/stimNo29r6c7v6R-1.7.jpg	 r	 5.039	 GoodTrial	 U	 l
14	 1	 left	 LineStimuli/stimNo61r10c4v6L-1.7.jpg	 l	 1.762	 GoodTrial	 U	 l
15	 1	 right	 LineStimuli/stimNo50r7c16v6L-1.7.jpg	 l	 2.457	 GoodTrial	 U	 l
16	 1	 left	 LineStimuli/stimNo20r14c8v6L-1.7.jpg	 l	 1.962	 GoodTrial	 U	 l
17	 0	 x	 LineStimuli/stimNo82r0c0v6L-1.7.jpg	 r	 4.489	 GoodTrial	 U	 l
18	 1	 right	 LineStimuli/stimNo57r9c13v6R-1.7.jpg	 l	 1.709	 GoodTrial	 U	 l
19	 0	 x	 LineStimuli/stimNo146r0c0v6R-1.7.jpg	 r	 4.281	 GoodTrial	 U	 l
20	 0	 x	 LineStimuli/stimNo105r0c0v6L-1.7.jpg	 r	 4.797	 GoodTrial	 U	 l
21	 1	 right	 LineStimuli/stimNo34r16c22v6R-1.7.jpg	 l	 2.799	 GoodTrial	 U	 l
22	 0	 x	 LineStimuli/stimNo152r0c0v6R-1.7.jpg	 r	 6.305	 GoodTrial	 U	 l
23	 1	 left	 LineStimuli/stimNo73r2c2v6R-1.7.jpg	 l	 2.134	 GoodTrial	 U	 l
24	 0	 x	 LineStimuli/stimNo115r0c0v6R-1.7.jpg	 r	 7.752	 GoodTrial	 U	 l
25	 1	 right	 LineStimuli/stimNo4r9c19v6R-1.7.jpg	 l	 1.698	 GoodTrial	 U	 l
26	 1	 left	 LineStimuli/stimNo59r9c8v6R-1.7.jpg	 r	 3.068	 GoodTrial	 U	 l
27	 1	 left	 LineStimuli/stimNo36r1c4v6L-1.7.jpg	 r	 5.433	 GoodTrial	 U	 l
