Trial	Target_pr	Target_side	Name	Key	RT	Message	Trial_Type	Hemianopia
1	 1	 left	 LineStimuli/stimNo32r7c5v6L-1.7.jpg	 l	 2.215	 GoodTrial	 U	 l
2	 1	 right	 LineStimuli/stimNo54r12c21v6L-1.7.jpg	 r	 9.070	 GoodTrial	 U	 l
3	 1	 right	 LineStimuli/stimNo47r15c15v6R-1.7.jpg	 l	 2.549	 GoodTrial	 U	 l
4	 0	 x	 LineStimuli/stimNo155r0c0v6L-1.7.jpg	 r	 10.846	 GoodTrial	 U	 l
5	 0	 x	 LineStimuli/stimNo145r0c0v6R-1.7.jpg	 r	 6.511	 GoodTrial	 U	 l
6	 0	 x	 LineStimuli/stimNo101r0c0v6L-1.7.jpg	 r	 7.917	 GoodTrial	 U	 l
7	 0	 x	 LineStimuli/stimNo151r0c0v6R-1.7.jpg	 r	 9.138	 GoodTrial	 U	 l
8	 0	 x	 LineStimuli/stimNo84r0c0v6L-1.7.jpg	 r	 7.342	 GoodTrial	 U	 l
9	 1	 right	 LineStimuli/stimNo34r16c22v6R-1.7.jpg	 l	 2.396	 GoodTrial	 U	 l
10	 1	 right	 LineStimuli/stimNo15r6c15v6L-1.7.jpg	 r	 5.419	 GoodTrial	 U	 l
11	 1	 right	 LineStimuli/stimNo55r15c22v6R-1.7.jpg	 l	 1.784	 GoodTrial	 U	 l
12	 0	 x	 LineStimuli/stimNo107r0c0v6R-1.7.jpg	 r	 5.558	 GoodTrial	 U	 l
13	 1	 left	 LineStimuli/stimNo67r4c8v6R-1.7.jpg	 r	 6.053	 GoodTrial	 U	 l
14	 0	 x	 LineStimuli/stimNo111r0c0v6R-1.7.jpg	 r	 8.436	 GoodTrial	 U	 l
15	 1	 right	 LineStimuli/stimNo77r8c13v6L-1.7.jpg	 r	 5.542	 GoodTrial	 U	 l
16	 1	 left	 LineStimuli/stimNo3r8c6v6R-1.7.jpg	 r	 6.900	 GoodTrial	 U	 l
17	 1	 right	 LineStimuli/stimNo18r4c14v6R-1.7.jpg	 l	 2.443	 GoodTrial	 U	 l
18	 1	 right	 LineStimuli/stimNo70r6c16v6R-1.7.jpg	 l	 1.816	 GoodTrial	 U	 l
19	 1	 left	 LineStimuli/stimNo25r4c2v6L-1.7.jpg	 l	 1.836	 GoodTrial	 U	 l
20	 1	 right	 LineStimuli/stimNo52r4c21v6L-1.7.jpg	 r	 3.102	 GoodTrial	 U	 l
21	 0	 x	 LineStimuli/stimNo96r0c0v6L-1.7.jpg	 r	 5.803	 GoodTrial	 U	 l
22	 0	 x	 LineStimuli/stimNo131r0c0v6L-1.7.jpg	 r	 9.348	 GoodTrial	 U	 l
23	 1	 left	 LineStimuli/stimNo23r14c8v6L-1.7.jpg	 l	 1.772	 GoodTrial	 U	 l
24	 1	 left	 LineStimuli/stimNo62r16c9v6L-1.7.jpg	 l	 1.802	 GoodTrial	 U	 l
25	 0	 x	 LineStimuli/stimNo91r0c0v6R-1.7.jpg	 r	 8.894	 GoodTrial	 U	 l
26	 1	 left	 LineStimuli/stimNo72r12c6v6R-1.7.jpg	 r	 8.630	 GoodTrial	 U	 l
27	 1	 right	 LineStimuli/stimNo14r10c17v6R-1.7.jpg	 l	 1.690	 GoodTrial	 U	 l
28	 0	 x	 LineStimuli/stimNo114r0c0v6L-1.7.jpg	 r	 10.810	 GoodTrial	 U	 l
29	 1	 left	 LineStimuli/stimNo27r8c4v6L-1.7.jpg	 l	 1.591	 GoodTrial	 U	 l
30	 1	 left	 LineStimuli/stimNo65r16c7v6L-1.7.jpg	 l	 1.737	 GoodTrial	 U	 l
31	 0	 x	 LineStimuli/stimNo134r0c0v6L-1.7.jpg	 r	 4.824	 GoodTrial	 U	 l
32	 0	 x	 LineStimuli/stimNo90r0c0v6R-1.7.jpg	 r	 7.794	 GoodTrial	 U	 l
33	 0	 x	 LineStimuli/stimNo106r0c0v6L-1.7.jpg	 r	 5.848	 GoodTrial	 U	 l
34	 0	 x	 LineStimuli/stimNo130r0c0v6L-1.7.jpg	 r	 5.165	 GoodTrial	 U	 l
35	 0	 x	 LineStimuli/stimNo88r0c0v6R-1.7.jpg	 r	 8.965	 GoodTrial	 U	 l
36	 0	 x	 LineStimuli/stimNo125r0c0v6L-1.7.jpg	 r	 7.689	 GoodTrial	 U	 l
37	 0	 x	 LineStimuli/stimNo147r0c0v6R-1.7.jpg	 r	 7.376	 GoodTrial	 U	 l
38	 1	 right	 LineStimuli/stimNo53r6c14v6L-1.7.jpg	 r	 6.301	 GoodTrial	 U	 l
39	 1	 right	 LineStimuli/stimNo56r1c15v6L-1.7.jpg	 r	 9.300	 GoodTrial	 U	 l
40	 1	 left	 LineStimuli/stimNo39r10c3v6L-1.7.jpg	 l	 1.806	 GoodTrial	 U	 l
41	 1	 left	 LineStimuli/stimNo20r14c8v6L-1.7.jpg	 l	 1.732	 GoodTrial	 U	 l
42	 0	 x	 LineStimuli/stimNo104r0c0v6R-1.7.jpg	 r	 8.655	 GoodTrial	 U	 l
43	 0	 x	 LineStimuli/stimNo148r0c0v6L-1.7.jpg	 r	 6.236	 GoodTrial	 U	 l
44	 0	 x	 LineStimuli/stimNo158r0c0v6R-1.7.jpg	 l	 7.735	 GoodTrial	 U	 l
45	 1	 right	 LineStimuli/stimNo30r6c18v6R-1.7.jpg	 l	 1.678	 GoodTrial	 U	 l
46	 1	 right	 LineStimuli/stimNo43r11c16v6R-1.7.jpg	 l	 1.655	 GoodTrial	 U	 l
47	 1	 right	 LineStimuli/stimNo80r10c20v6R-1.7.jpg	 l	 1.614	 GoodTrial	 U	 l
48	 0	 x	 LineStimuli/stimNo132r0c0v6R-1.7.jpg	 r	 5.663	 GoodTrial	 U	 l
49	 1	 right	 LineStimuli/stimNo58r11c14v6R-1.7.jpg	 l	 1.790	 GoodTrial	 U	 l
50	 0	 x	 LineStimuli/stimNo116r0c0v6R-1.7.jpg	 r	 3.278	 GoodTrial	 U	 l
51	 1	 right	 LineStimuli/stimNo31r9c15v6L-1.7.jpg	 x	 0.856	 EARLY_RESPONSE	 U	 l
52	 1	 right	 LineStimuli/stimNo42r11c21v6L-1.7.jpg	 r	 3.349	 GoodTrial	 U	 l
