Trial	Target_pr	Target_side	Name	Key	RT	Message	Trial_Type	Hemianopia
1	 1	 left	 LineStimuli/stimNo5r10c7v6L-1.7.jpg	 l	 1.881	 GoodTrial	 U	 l
2	 0	 x	 LineStimuli/stimNo151r0c0v6R-1.7.jpg	 r	 1.643	 GoodTrial	 U	 l
3	 1	 left	 LineStimuli/stimNo65r16c7v6L-1.7.jpg	 l	 1.718	 GoodTrial	 U	 l
4	 0	 x	 LineStimuli/stimNo89r0c0v6L-1.7.jpg	 r	 1.556	 GoodTrial	 U	 l
5	 0	 x	 LineStimuli/stimNo127r0c0v6R-1.7.jpg	 r	 1.568	 GoodTrial	 U	 l
6	 1	 right	 LineStimuli/stimNo77r8c13v6L-1.7.jpg	 r	 1.615	 GoodTrial	 U	 l
7	 1	 left	 LineStimuli/stimNo41r14c3v6R-1.7.jpg	 l	 1.623	 GoodTrial	 U	 l
8	 1	 left	 LineStimuli/stimNo37r4c6v6L-1.7.jpg	 l	 1.615	 GoodTrial	 U	 l
9	 1	 left	 LineStimuli/stimNo46r11c4v6L-1.7.jpg	 l	 1.541	 GoodTrial	 U	 l
10	 1	 right	 LineStimuli/stimNo13r6c19v6R-1.7.jpg	 l	 1.574	 GoodTrial	 U	 l
11	 0	 x	 LineStimuli/stimNo140r0c0v6R-1.7.jpg	 r	 1.759	 GoodTrial	 U	 l
12	 0	 x	 LineStimuli/stimNo88r0c0v6R-1.7.jpg	 r	 1.756	 GoodTrial	 U	 l
13	 1	 left	 LineStimuli/stimNo71r9c7v6R-1.7.jpg	 r	 1.809	 GoodTrial	 U	 l
14	 0	 x	 LineStimuli/stimNo118r0c0v6L-1.7.jpg	 r	 1.799	 GoodTrial	 U	 l
15	 0	 x	 LineStimuli/stimNo122r0c0v6L-1.7.jpg	 r	 2.485	 GoodTrial	 U	 l
16	 0	 x	 LineStimuli/stimNo144r0c0v6R-1.7.jpg	 r	 1.833	 GoodTrial	 U	 l
17	 0	 x	 LineStimuli/stimNo117r0c0v6L-1.7.jpg	 r	 2.733	 GoodTrial	 U	 l
18	 1	 right	 LineStimuli/stimNo53r6c14v6L-1.7.jpg	 r	 2.137	 GoodTrial	 U	 l
19	 0	 x	 LineStimuli/stimNo123r0c0v6L-1.7.jpg	 r	 2.545	 GoodTrial	 U	 l
20	 0	 x	 LineStimuli/stimNo114r0c0v6L-1.7.jpg	 r	 3.369	 GoodTrial	 U	 l
21	 0	 x	 LineStimuli/stimNo120r0c0v6R-1.7.jpg	 r	 1.684	 GoodTrial	 U	 l
22	 0	 x	 LineStimuli/stimNo105r0c0v6L-1.7.jpg	 r	 1.798	 GoodTrial	 U	 l
23	 0	 x	 LineStimuli/stimNo124r0c0v6L-1.7.jpg	 r	 2.815	 GoodTrial	 U	 l
24	 1	 right	 LineStimuli/stimNo52r4c21v6L-1.7.jpg	 r	 1.856	 GoodTrial	 U	 l
25	 1	 left	 LineStimuli/stimNo72r12c6v6R-1.7.jpg	 r	 1.772	 GoodTrial	 U	 l
26	 0	 x	 LineStimuli/stimNo160r0c0v6L-1.7.jpg	 r	 1.683	 GoodTrial	 U	 l
27	 0	 x	 LineStimuli/stimNo100r0c0v6R-1.7.jpg	 r	 1.792	 GoodTrial	 U	 l
28	 0	 x	 LineStimuli/stimNo85r0c0v6R-1.7.jpg	 r	 1.520	 GoodTrial	 U	 l
29	 1	 left	 LineStimuli/stimNo75r11c3v6R-1.7.jpg	 r	 1.520	 GoodTrial	 U	 l
30	 0	 x	 LineStimuli/stimNo96r0c0v6L-1.7.jpg	 r	 2.080	 GoodTrial	 U	 l
31	 1	 right	 LineStimuli/stimNo24r14c17v6L-1.7.jpg	 r	 1.584	 GoodTrial	 U	 l
32	 1	 left	 LineStimuli/stimNo27r8c4v6L-1.7.jpg	 l	 1.714	 GoodTrial	 U	 l
33	 0	 x	 LineStimuli/stimNo99r0c0v6R-1.7.jpg	 r	 2.120	 GoodTrial	 U	 l
34	 0	 x	 LineStimuli/stimNo106r0c0v6L-1.7.jpg	 r	 1.833	 GoodTrial	 U	 l
35	 1	 right	 LineStimuli/stimNo57r9c13v6R-1.7.jpg	 l	 1.932	 GoodTrial	 U	 l
36	 1	 right	 LineStimuli/stimNo18r4c14v6R-1.7.jpg	 l	 1.591	 GoodTrial	 U	 l
37	 1	 left	 LineStimuli/stimNo6r2c8v6R-1.7.jpg	 l	 3.791	 GoodTrial	 U	 l
38	 1	 right	 LineStimuli/stimNo66r14c16v6L-1.7.jpg	 r	 1.743	 GoodTrial	 U	 l
39	 0	 x	 LineStimuli/stimNo92r0c0v6R-1.7.jpg	 r	 1.839	 GoodTrial	 U	 l
40	 0	 x	 LineStimuli/stimNo145r0c0v6R-1.7.jpg	 r	 1.762	 GoodTrial	 U	 l
41	 1	 right	 LineStimuli/stimNo33r3c15v6R-1.7.jpg	 l	 1.626	 GoodTrial	 U	 l
42	 0	 x	 LineStimuli/stimNo113r0c0v6R-1.7.jpg	 r	 1.573	 GoodTrial	 U	 l
43	 0	 x	 LineStimuli/stimNo147r0c0v6R-1.7.jpg	 r	 2.284	 GoodTrial	 U	 l
44	 1	 left	 LineStimuli/stimNo45r16c5v6L-1.7.jpg	 l	 1.702	 GoodTrial	 U	 l
45	 1	 right	 LineStimuli/stimNo35r6c13v6L-1.7.jpg	 r	 2.056	 GoodTrial	 U	 l
46	 1	 left	 LineStimuli/stimNo21r4c2v6R-1.7.jpg	 r	 1.591	 GoodTrial	 U	 l
47	 0	 x	 LineStimuli/stimNo143r0c0v6L-1.7.jpg	 r	 1.693	 GoodTrial	 U	 l
48	 0	 x	 LineStimuli/stimNo108r0c0v6L-1.7.jpg	 r	 1.701	 GoodTrial	 U	 l
49	 0	 x	 LineStimuli/stimNo159r0c0v6R-1.7.jpg	 r	 1.691	 GoodTrial	 U	 l
50	 1	 right	 LineStimuli/stimNo55r15c22v6R-1.7.jpg	 l	 1.769	 GoodTrial	 U	 l
51	 1	 right	 LineStimuli/stimNo43r11c16v6R-1.7.jpg	 l	 1.541	 GoodTrial	 U	 l
52	 0	 x	 LineStimuli/stimNo132r0c0v6R-1.7.jpg	 r	 1.721	 GoodTrial	 U	 l
53	 0	 x	 LineStimuli/stimNo84r0c0v6L-1.7.jpg	 r	 1.909	 GoodTrial	 U	 l
54	 0	 x	 LineStimuli/stimNo141r0c0v6L-1.7.jpg	 r	 1.732	 GoodTrial	 U	 l
55	 1	 right	 LineStimuli/stimNo30r6c18v6R-1.7.jpg	 l	 1.834	 GoodTrial	 U	 l
56	 0	 x	 LineStimuli/stimNo146r0c0v6R-1.7.jpg	 r	 2.139	 GoodTrial	 U	 l
57	 1	 left	 LineStimuli/stimNo39r10c3v6L-1.7.jpg	 l	 1.685	 GoodTrial	 U	 l
58	 1	 left	 LineStimuli/stimNo36r1c4v6L-1.7.jpg	 l	 1.767	 GoodTrial	 U	 l
59	 0	 x	 LineStimuli/stimNo130r0c0v6L-1.7.jpg	 r	 3.532	 GoodTrial	 U	 l
60	 1	 left	 LineStimuli/stimNo25r4c2v6L-1.7.jpg	 l	 1.671	 GoodTrial	 U	 l
61	 1	 left	 LineStimuli/stimNo73r2c2v6R-1.7.jpg	 r	 1.891	 GoodTrial	 U	 l
62	 1	 left	 LineStimuli/stimNo20r14c8v6L-1.7.jpg	 l	 1.857	 GoodTrial	 U	 l
63	 0	 x	 LineStimuli/stimNo110r0c0v6L-1.7.jpg	 r	 1.591	 GoodTrial	 U	 l
64	 1	 left	 LineStimuli/stimNo1r5c4v6R-1.7.jpg	 l	 1.827	 GoodTrial	 U	 l
65	 0	 x	 LineStimuli/stimNo109r0c0v6L-1.7.jpg	 r	 1.851	 GoodTrial	 U	 l
66	 1	 right	 LineStimuli/stimNo48r15c22v6L-1.7.jpg	 r	 1.550	 GoodTrial	 U	 l
67	 0	 x	 LineStimuli/stimNo134r0c0v6L-1.7.jpg	 r	 1.638	 GoodTrial	 U	 l
68	 1	 left	 LineStimuli/stimNo3r8c6v6R-1.7.jpg	 r	 1.779	 GoodTrial	 U	 l
