Trial	Target_pr	Target_side	Name	Key	RT	Message	Trial_Type	Hemianopia
1	 1	 left	 LineStimuli/stimNo67r4c8v6R-1.7.jpg	 l	 0.591	 EARLY_RESPONSE	 U	 l
2	 0	 x	 LineStimuli/stimNo84r0c0v6L-1.7.jpg	 l	 4.477	 GoodTrial	 U	 l
3	 1	 right	 LineStimuli/stimNo35r6c13v6L-1.7.jpg	 r	 6.100	 GoodTrial	 U	 l
4	 0	 x	 LineStimuli/stimNo127r0c0v6R-1.7.jpg	 r	 9.952	 GoodTrial	 U	 l
5	 1	 left	 LineStimuli/stimNo29r6c7v6R-1.7.jpg	 r	 9.981	 GoodTrial	 U	 l
6	 0	 x	 LineStimuli/stimNo139r0c0v6L-1.7.jpg	 r	 10.482	 GoodTrial	 U	 l
7	 0	 x	 LineStimuli/stimNo160r0c0v6L-1.7.jpg	 r	 7.888	 GoodTrial	 U	 l
8	 1	 left	 LineStimuli/stimNo32r7c5v6L-1.7.jpg	 l	 2.307	 GoodTrial	 U	 l
9	 0	 x	 LineStimuli/stimNo104r0c0v6R-1.7.jpg	 r	 7.985	 GoodTrial	 U	 l
10	 1	 left	 LineStimuli/stimNo11r16c8v6L-1.7.jpg	 l	 3.396	 GoodTrial	 U	 l
11	 1	 left	 LineStimuli/stimNo41r14c3v6R-1.7.jpg	 l	 4.536	 GoodTrial	 U	 l
12	 1	 left	 LineStimuli/stimNo72r12c6v6R-1.7.jpg	 r	 7.395	 GoodTrial	 U	 l
13	 1	 left	 LineStimuli/stimNo2r12c8v6L-1.7.jpg	 l	 1.825	 GoodTrial	 U	 l
14	 1	 left	 LineStimuli/stimNo71r9c7v6R-1.7.jpg	 l	 6.780	 GoodTrial	 U	 l
15	 0	 x	 LineStimuli/stimNo159r0c0v6R-1.7.jpg	 r	 6.106	 GoodTrial	 U	 l
16	 1	 left	 LineStimuli/stimNo60r15c9v6R-1.7.jpg	 r	 8.306	 GoodTrial	 U	 l
17	 0	 x	 LineStimuli/stimNo121r0c0v6R-1.7.jpg	 r	 7.588	 GoodTrial	 U	 l
18	 1	 right	 LineStimuli/stimNo53r6c14v6L-1.7.jpg	 l	 5.731	 GoodTrial	 U	 l
19	 1	 right	 LineStimuli/stimNo28r12c18v6L-1.7.jpg	 l	 6.024	 GoodTrial	 U	 l
20	 1	 right	 LineStimuli/stimNo54r12c21v6L-1.7.jpg	 r	 9.187	 GoodTrial	 U	 l
