Trial	Target_pr	Target_side	Name	Key	RT	Message	Trial_Type	Hemianopia
1	 0	 x	 LineStimuli/stimNo152r0c0v6R-1.7.jpg	 r	 9.918	 GoodTrial	 U	 l
2	 0	 x	 LineStimuli/stimNo115r0c0v6R-1.7.jpg	 r	 5.941	 GoodTrial	 U	 l
3	 1	 left	 LineStimuli/stimNo27r8c4v6L-1.7.jpg	 l	 2.970	 GoodTrial	 U	 l
4	 1	 left	 LineStimuli/stimNo37r4c6v6L-1.7.jpg	 l	 2.381	 GoodTrial	 U	 l
5	 0	 x	 LineStimuli/stimNo133r0c0v6R-1.7.jpg	 l	 12.794	 GoodTrial	 U	 l
6	 1	 right	 LineStimuli/stimNo53r6c14v6L-1.7.jpg	 l	 7.904	 GoodTrial	 U	 l
7	 1	 left	 LineStimuli/stimNo11r16c8v6L-1.7.jpg	 l	 2.952	 GoodTrial	 U	 l
8	 1	 left	 LineStimuli/stimNo67r4c8v6R-1.7.jpg	 l	 5.070	 GoodTrial	 U	 l
9	 0	 x	 LineStimuli/stimNo92r0c0v6R-1.7.jpg	 r	 11.464	 GoodTrial	 U	 l
10	 1	 left	 LineStimuli/stimNo29r6c7v6R-1.7.jpg	 l	 14.181	 GoodTrial	 U	 l
11	 0	 x	 LineStimuli/stimNo112r0c0v6R-1.7.jpg	 r	 23.817	 GoodTrial	 U	 l
12	 1	 left	 LineStimuli/stimNo39r10c3v6L-1.7.jpg	 l	 3.497	 GoodTrial	 U	 l
13	 1	 right	 LineStimuli/stimNo13r6c19v6R-1.7.jpg	 l	 2.070	 GoodTrial	 U	 l
14	 1	 left	 LineStimuli/stimNo36r1c4v6L-1.7.jpg	 l	 2.158	 GoodTrial	 U	 l
15	 1	 left	 LineStimuli/stimNo61r10c4v6L-1.7.jpg	 l	 1.880	 GoodTrial	 U	 l
16	 0	 x	 LineStimuli/stimNo129r0c0v6R-1.7.jpg	 r	 11.887	 GoodTrial	 U	 l
17	 0	 x	 LineStimuli/stimNo100r0c0v6R-1.7.jpg	 r	 9.328	 GoodTrial	 U	 l
18	 1	 right	 LineStimuli/stimNo50r7c16v6L-1.7.jpg	 r	 11.093	 GoodTrial	 U	 l
19	 0	 x	 LineStimuli/stimNo86r0c0v6R-1.7.jpg	 r	 11.710	 GoodTrial	 U	 l
20	 1	 right	 LineStimuli/stimNo42r11c21v6L-1.7.jpg	 l	 4.347	 GoodTrial	 U	 l
21	 0	 x	 LineStimuli/stimNo146r0c0v6R-1.7.jpg	 r	 19.140	 GoodTrial	 U	 l
22	 1	 left	 LineStimuli/stimNo1r5c4v6R-1.7.jpg	 l	 9.352	 GoodTrial	 U	 l
23	 1	 right	 LineStimuli/stimNo58r11c14v6R-1.7.jpg	 l	 2.419	 GoodTrial	 U	 l
24	 0	 x	 LineStimuli/stimNo96r0c0v6L-1.7.jpg	 r	 16.199	 GoodTrial	 U	 l
25	 1	 left	 LineStimuli/stimNo46r11c4v6L-1.7.jpg	 l	 1.599	 GoodTrial	 U	 l
26	 0	 x	 LineStimuli/stimNo83r0c0v6L-1.7.jpg	 r	 10.790	 GoodTrial	 U	 l
27	 0	 x	 LineStimuli/stimNo85r0c0v6R-1.7.jpg	 r	 15.151	 GoodTrial	 U	 l
28	 0	 x	 LineStimuli/stimNo107r0c0v6R-1.7.jpg	 r	 8.705	 GoodTrial	 U	 l
29	 1	 right	 LineStimuli/stimNo10r14c18v6L-1.7.jpg	 r	 9.230	 GoodTrial	 U	 l
30	 0	 x	 LineStimuli/stimNo111r0c0v6R-1.7.jpg	 l	 6.270	 GoodTrial	 U	 l
31	 1	 right	 LineStimuli/stimNo56r1c15v6L-1.7.jpg	 r	 13.812	 GoodTrial	 U	 l
32	 1	 left	 LineStimuli/stimNo49r12c5v6R-1.7.jpg	 l	 11.512	 GoodTrial	 U	 l
33	 1	 left	 LineStimuli/stimNo75r11c3v6R-1.7.jpg	 l	 12.782	 GoodTrial	 U	 l
34	 0	 x	 LineStimuli/stimNo130r0c0v6L-1.7.jpg	 r	 14.577	 GoodTrial	 U	 l
35	 0	 x	 LineStimuli/stimNo95r0c0v6L-1.7.jpg	 r	 16.058	 GoodTrial	 U	 l
36	 0	 x	 LineStimuli/stimNo116r0c0v6R-1.7.jpg	 r	 15.897	 GoodTrial	 U	 l
37	 0	 x	 LineStimuli/stimNo127r0c0v6R-1.7.jpg	 r	 12.558	 GoodTrial	 U	 l
38	 1	 right	 LineStimuli/stimNo38r15c16v6L-1.7.jpg	 r	 10.817	 GoodTrial	 U	 l
39	 1	 right	 LineStimuli/stimNo76r1c16v6L-1.7.jpg	 l	 3.774	 GoodTrial	 U	 l
40	 1	 left	 LineStimuli/stimNo7r6c3v6R-1.7.jpg	 r	 19.876	 GoodTrial	 U	 l
41	 0	 x	 LineStimuli/stimNo139r0c0v6L-1.7.jpg	 r	 28.134	 GoodTrial	 U	 l
42	 1	 left	 LineStimuli/stimNo41r14c3v6R-1.7.jpg	 l	 21.893	 GoodTrial	 U	 l
43	 1	 left	 LineStimuli/stimNo79r12c5v6L-1.7.jpg	 l	 2.410	 GoodTrial	 U	 l
