Trial	Target_pr	Target_side	Name	Key	RT	Message	Trial_Type	Hemianopia
1	 0	 x	 LineStimuli/stimNo124r0c0v6L-1.7.jpg	 l	 12.511	 GoodTrial	 U	 l
2	 1	 left	 LineStimuli/stimNo64r3c3v6R-1.7.jpg	 l	 15.461	 GoodTrial	 U	 l
3	 1	 right	 LineStimuli/stimNo70r6c16v6R-1.7.jpg	 l	 19.791	 GoodTrial	 U	 l
4	 1	 right	 LineStimuli/stimNo48r15c22v6L-1.7.jpg	 r	 20.796	 GoodTrial	 U	 l
5	 1	 right	 LineStimuli/stimNo55r15c22v6R-1.7.jpg	 r	 30.985	 GoodTrial	 U	 l
6	 0	 x	 LineStimuli/stimNo97r0c0v6L-1.7.jpg	 r	 28.484	 GoodTrial	 U	 l
7	 1	 right	 LineStimuli/stimNo76r1c16v6L-1.7.jpg	 l	 24.789	 GoodTrial	 U	 l
8	 0	 x	 LineStimuli/stimNo152r0c0v6R-1.7.jpg	 r	 31.386	 GoodTrial	 U	 l
9	 0	 x	 LineStimuli/stimNo135r0c0v6L-1.7.jpg	 r	 24.882	 GoodTrial	 U	 l
10	 1	 left	 LineStimuli/stimNo21r4c2v6R-1.7.jpg	 l	 9.369	 GoodTrial	 U	 l
11	 0	 x	 LineStimuli/stimNo142r0c0v6L-1.7.jpg	 r	 25.359	 GoodTrial	 U	 l
12	 1	 left	 LineStimuli/stimNo22r16c6v6R-1.7.jpg	 r	 25.325	 GoodTrial	 U	 l
13	 0	 x	 LineStimuli/stimNo156r0c0v6R-1.7.jpg	 r	 2.156	 GoodTrial	 U	 l
14	 1	 left	 LineStimuli/stimNo71r9c7v6R-1.7.jpg	 l	 25.732	 GoodTrial	 U	 l
15	 0	 x	 LineStimuli/stimNo92r0c0v6R-1.7.jpg	 l	 25.649	 GoodTrial	 U	 l
16	 0	 x	 LineStimuli/stimNo83r0c0v6L-1.7.jpg	 r	 30.833	 GoodTrial	 U	 l
17	 0	 x	 LineStimuli/stimNo108r0c0v6L-1.7.jpg	 r	 4.492	 GoodTrial	 U	 l
18	 1	 left	 LineStimuli/stimNo11r16c8v6L-1.7.jpg	 r	 5.551	 GoodTrial	 U	 l
19	 1	 right	 LineStimuli/stimNo57r9c13v6R-1.7.jpg	 l	 4.674	 GoodTrial	 U	 l
20	 0	 x	 LineStimuli/stimNo139r0c0v6L-1.7.jpg	 r	 2.228	 GoodTrial	 U	 l
21	 0	 x	 LineStimuli/stimNo132r0c0v6R-1.7.jpg	 l	 23.237	 GoodTrial	 U	 l
22	 1	 left	 LineStimuli/stimNo67r4c8v6R-1.7.jpg	 l	 9.452	 GoodTrial	 U	 l
23	 1	 right	 LineStimuli/stimNo53r6c14v6L-1.7.jpg	 r	 17.635	 GoodTrial	 U	 l
24	 1	 left	 LineStimuli/stimNo3r8c6v6R-1.7.jpg	 l	 3.826	 GoodTrial	 U	 l
25	 0	 x	 LineStimuli/stimNo104r0c0v6R-1.7.jpg	 r	 25.984	 GoodTrial	 U	 l
26	 0	 x	 LineStimuli/stimNo117r0c0v6L-1.7.jpg	 l	 13.735	 GoodTrial	 U	 l
27	 0	 x	 LineStimuli/stimNo155r0c0v6L-1.7.jpg	 r	 23.919	 GoodTrial	 U	 l
28	 0	 x	 LineStimuli/stimNo150r0c0v6R-1.7.jpg	 r	 29.002	 GoodTrial	 U	 l
29	 1	 left	 LineStimuli/stimNo2r12c8v6L-1.7.jpg	 l	 21.459	 GoodTrial	 U	 l
30	 1	 left	 LineStimuli/stimNo12r4c9v6L-1.7.jpg	 l	 6.474	 GoodTrial	 U	 l
31	 1	 right	 LineStimuli/stimNo54r12c21v6L-1.7.jpg	 r	 16.700	 GoodTrial	 U	 l
32	 1	 right	 LineStimuli/stimNo47r15c15v6R-1.7.jpg	 l	 5.792	 GoodTrial	 U	 l
33	 0	 x	 LineStimuli/stimNo136r0c0v6R-1.7.jpg	 r	 26.184	 GoodTrial	 U	 l
34	 1	 right	 LineStimuli/stimNo80r10c20v6R-1.7.jpg	 l	 6.516	 GoodTrial	 U	 l
35	 1	 left	 LineStimuli/stimNo6r2c8v6R-1.7.jpg	 r	 41.921	 GoodTrial	 U	 l
36	 1	 left	 LineStimuli/stimNo16r16c7v6R-1.7.jpg	 l	 21.772	 GoodTrial	 U	 l
